,T1115TS003_1o,T1115TS003_2o,T1115TS003_3o,T1115TS003_4o,T1115TS003_5o,T1115TS035_1o,T1115TS035_2o,T1115TS035_3o,T1115TS035_4o,T1115TS035_5o,T1115TS054_1o,T1115TS054_2o,T1115TS054_3o,T1115TS054_4o,T1115TS054_5o,T1115TS071_1o,T1115TS071_2o,T1115TS071_3o,T1115TS071_4o,T1115TS071_5o,T1115TS086_1o,T1115TS086_2o,T1115TS086_3o,T1115TS086_4o,T1115TS086_5o,T1115TS091_1o,T1115TS091_2o,T1115TS091_3o,T1115TS091_4o,T1115TS091_5o,T1115TS098_1o,T1115TS098_2o,T1115TS098_3o,T1115TS098_4o,T1115TS098_5o,T1115TS119_1o,T1115TS119_2o,T1115TS119_3o,T1115TS119_4o,T1115TS119_5o,T1115TS125_1o,T1115TS125_2o,T1115TS125_3o,T1115TS125_4o,T1115TS125_5o,T1115TS131_1o,T1115TS131_2o,T1115TS131_3o,T1115TS131_4o,T1115TS131_5o,T1115TS147_1o,T1115TS147_2o,T1115TS147_3o,T1115TS147_4o,T1115TS147_5o,T1115TS150_1o,T1115TS150_2o,T1115TS150_3o,T1115TS150_4o,T1115TS150_5o,T1115TS158_1o,T1115TS158_2o,T1115TS158_3o,T1115TS158_4o,T1115TS158_5o,T1115TS165_1o,T1115TS165_2o,T1115TS165_3o,T1115TS165_4o,T1115TS165_5o,T1115TS169_1o,T1115TS169_2o,T1115TS169_3o,T1115TS169_4o,T1115TS169_5o,T1115TS180_1o,T1115TS180_2o,T1115TS180_3o,T1115TS180_4o,T1115TS180_5o,T1115TS185_1o,T1115TS185_2o,T1115TS185_3o,T1115TS185_4o,T1115TS185_5o,T1115TS187_1o,T1115TS187_2o,T1115TS187_3o,T1115TS187_4o,T1115TS187_5o,T1115TS188_1o,T1115TS188_2o,T1115TS188_3o,T1115TS188_4o,T1115TS188_5o,T1115TS234_1o,T1115TS239_1o,T1115TS239_2o,T1115TS239_3o,T1115TS239_4o,T1115TS239_5o,T1115TS248_1o,T1115TS248_2o,T1115TS248_3o,T1115TS248_4o,T1115TS248_5o,T1115TS278_1o,T1115TS278_2o,T1115TS278_3o,T1115TS278_4o,T1115TS278_5o,T1115TS288_1o,T1115TS288_2o,T1115TS288_3o,T1115TS288_4o,T1115TS288_5o,T1115TS298_1o,T1115TS298_2o,T1115TS298_3o,T1115TS298_4o,T1115TS298_5o,T1115TS320_1o,T1115TS320_2o,T1115TS320_3o,T1115TS320_4o,T1115TS348_1o,T1115TS348_2o,T1115TS348_3o,T1115TS348_4o,T1115TS348_5o,T1115TS352_1o,T1115TS352_2o,T1115TS352_3o,T1115TS352_4o,T1115TS352_5o,T1115TS360_1o,T1115TS360_2o,T1115TS360_3o,T1115TS360_4o,T1115TS360_5o,T1115TS367_1o,T1115TS367_2o,T1115TS367_3o,T1115TS367_4o,T1115TS367_5o,T1115TS374_1o,T1115TS374_2o,T1115TS374_3o,T1115TS374_4o,T1115TS374_5o,T1115TS385_1o,T1115TS390_1o,T1115TS390_2o,T1115TS390_3o,T1115TS390_4o,T1115TS390_5o,T1115TS397_1o,T1115TS397_2o,T1115TS397_3o,T1115TS397_4o,T1115TS397_5o,T1115TS399_1o,T1115TS399_2o,T1115TS399_3o,T1115TS399_4o,T1115TS399_5o,T1115TS423_1o,T1115TS423_2o,T1115TS423_3o,T1115TS423_4o,T1115TS423_5o,T1115TS439_1o,T1115TS439_2o,T1115TS439_3o,T1115TS439_4o,T1115TS439_5o,T1115TS461_1o,T1115TS462_1o,T1115TS462_2o,T1115TS462_3o,T1115TS462_4o,T1115TS462_5o,T1115TS494_1o,T1115TS494_2o,T1115TS494_3o,T1115TS494_4o,T1115TS494_5o
112,0.53115,0.56591,0.54353,0.47804,0.50552,0.35179,0.46051,0.38019,0.47669,0.38869,0.18929,0.37786,0.31604,0.25758,0.28108,0.13688,0.20652,0.18041,0.21778,0.14696,0.49137,0.48714,0.54126,0.53526,0.54799,0.4726,0.35393,0.48662,0.4761,0.48165,0.6118,0.6118,0.22402,0.22402,0.62429,0.38761,0.43016,0.37672,0.449,0.36618,0.18929,0.37786,0.31604,0.25758,0.28108,0.53506,0.61563,0.52142,0.43269,0.53622,0.46266,0.43733,0.52926,0.50449,0.50189,0.52033,0.41609,0.53117,0.43157,0.50277,0.53526,0.54799,0.54104,0.49137,0.48714,0.53112,0.53519,0.53945,0.53112,0.482,0.6118,0.22402,0.6118,0.22402,0.22402,0.51684,0.41619,0.48822,0.56176,0.44125,0.53384,0.5372,0.51326,0.51696,0.53573,0.47383,0.48716,0.49469,0.44206,0.4781,0.62327,0.62327,0.62327,0.62515,0.62429,0.56358,0.57029,0.46476,0.45339,0.35862,0.46758,0.48221,0.35179,0.46051,0.38019,0.53066,0.38374,0.31348,0.13134,0.555,0.33228,0.77315,1.0,0.89028,0.84173,0.78917,0.62498,0.62515,0.52951,0.62795,0.46117,0.46773,0.44676,0.43729,0.48519,0.46328,0.45634,0.47179,0.46965,0.47975,0.40651,0.38907,0.38743,0.4091,0.43389,0.49279,0.48791,0.53595,0.51232,0.48625,0.53761,0.50023,0.5093,0.49073,0.50582,0.43629,0.43594,0.49005,0.43129,0.39826,0.29468,0.5326,0.4936,0.50992,0.49944,0.51336,0.54103,0.53237,0.53293,0.50886,0.37213,0.18929,0.37786,0.31604,0.25758,0.28108,0.53433,0.57412,0.5412,0.55567,0.63349,0.45339,0.45992,0.46476,0.57171,0.35862,0.51677,0.22891,0.22564,0.25115,0.22535,0.21062,0.55298,0.54858,0.55466,0.46549,0.51154
113,0.51965,0.55438,0.48335,0.48225,0.49394,0.36391,0.46,0.37716,0.46853,0.37215,0.18288,0.39739,0.31085,0.25506,0.278,0.25042,0.12631,0.21399,0.18776,0.19729,0.48572,0.48016,0.53697,0.52335,0.53751,0.47299,0.35095,0.50105,0.47631,0.47669,0.61233,0.61233,0.23665,0.23665,0.6173,0.38958,0.43047,0.38123,0.44842,0.38169,0.18288,0.39739,0.31085,0.25506,0.278,0.5246,0.61366,0.50765,0.41849,0.52766,0.45546,0.4234,0.51538,0.49295,0.48827,0.52142,0.41804,0.5167,0.42486,0.49493,0.52335,0.53751,0.53228,0.48572,0.48016,0.52786,0.54233,0.53284,0.52786,0.47614,0.61233,0.23665,0.61233,0.23665,0.23665,0.50514,0.41199,0.48129,0.5597,0.43899,0.52826,0.53369,0.50941,0.51376,0.53372,0.45719,0.47867,0.48356,0.48888,0.4697,0.63162,0.63162,0.63162,0.63118,0.6173,0.52931,0.56041,0.4554,0.44498,0.36641,0.46051,0.48144,0.36391,0.46,0.37716,0.53197,0.37347,0.36885,0.15716,0.55318,0.32392,0.76708,0.89028,1.0,0.81575,0.76541,0.6173,0.63118,0.52755,0.63065,0.45592,0.45823,0.43494,0.4234,0.47276,0.44902,0.44571,0.45826,0.45568,0.47869,0.40875,0.38891,0.38611,0.40776,0.4326,0.48866,0.48285,0.51798,0.50272,0.48269,0.52513,0.48438,0.50265,0.48067,0.48459,0.434,0.43334,0.43257,0.42846,0.39703,0.29703,0.52516,0.49161,0.49579,0.49562,0.49937,0.53992,0.53062,0.52901,0.50803,0.37174,0.18288,0.39739,0.31085,0.25506,0.278,0.5222,0.56116,0.5323,0.54244,0.60539,0.44498,0.45315,0.4554,0.56225,0.36641,0.50583,0.12838,0.1276,0.24492,0.24941,0.12889,0.54883,0.54333,0.55216,0.46041,0.50732
114,0.52464,0.56619,0.48906,0.49531,0.50922,0.35506,0.46529,0.40726,0.47004,0.38274,0.19408,0.40502,0.31622,0.25776,0.28253,0.25746,0.22526,0.13196,0.19546,0.19998,0.49508,0.48701,0.54712,0.53749,0.54128,0.46546,0.35702,0.51094,0.46594,0.50582,0.57591,0.57591,0.23739,0.23739,0.57845,0.39997,0.4016,0.37343,0.42987,0.36738,0.19408,0.40502,0.31622,0.25776,0.28253,0.53635,0.60692,0.52395,0.4366,0.54133,0.456,0.43504,0.53062,0.51122,0.49132,0.51768,0.41899,0.53336,0.44605,0.50712,0.53749,0.54128,0.53613,0.49508,0.48701,0.53856,0.58774,0.56316,0.53856,0.51064,0.57591,0.23739,0.57591,0.23739,0.23739,0.50968,0.41807,0.48544,0.56219,0.43449,0.53511,0.53722,0.51358,0.51754,0.53645,0.54243,0.49059,0.49305,0.50162,0.4795,0.60235,0.60235,0.60235,0.60014,0.57845,0.52842,0.57414,0.53387,0.49182,0.35375,0.49711,0.47731,0.35506,0.46529,0.40726,0.52682,0.24086,0.23768,0.1244,0.55933,0.41857,0.76872,0.84173,0.81575,1.0,0.84948,0.57845,0.60014,0.51067,0.60402,0.43877,0.4596,0.42867,0.43504,0.47333,0.44936,0.44515,0.46521,0.47774,0.47844,0.41287,0.39199,0.38865,0.4172,0.43991,0.49026,0.48437,0.55776,0.51028,0.48277,0.52784,0.48168,0.55469,0.48862,0.50708,0.43597,0.43617,0.44115,0.43437,0.41804,0.30064,0.53,0.50145,0.51234,0.50499,0.51315,0.54091,0.53144,0.53434,0.50778,0.37125,0.19408,0.40502,0.31622,0.25776,0.28253,0.53873,0.58267,0.54263,0.56235,0.62388,0.49182,0.46301,0.53387,0.57651,0.35375,0.52068,0.26278,0.26222,0.2551,0.26238,0.2455,0.55308,0.55001,0.5542,0.46798,0.51785
115,0.51365,0.55355,0.48387,0.48797,0.48769,0.35015,0.46204,0.38973,0.4786,0.3446,0.19074,0.39098,0.19814,0.25664,0.29388,0.23009,0.20627,0.12696,0.21063,0.14737,0.48879,0.48069,0.47412,0.52987,0.53054,0.46174,0.41398,0.49648,0.47832,0.46772,0.54669,0.54669,0.21947,0.21947,0.55668,0.40103,0.43225,0.3638,0.42187,0.34803,0.19074,0.39098,0.19814,0.25664,0.29388,0.52096,0.5766,0.50819,0.42235,0.53095,0.44671,0.43161,0.51346,0.48708,0.44795,0.50739,0.40442,0.51723,0.43028,0.49524,0.52987,0.53054,0.52446,0.48879,0.48069,0.53312,0.54694,0.54018,0.53312,0.48759,0.54669,0.21947,0.54669,0.21947,0.21947,0.49841,0.41265,0.48036,0.55289,0.40185,0.53143,0.53216,0.51047,0.51319,0.53027,0.53219,0.48028,0.4824,0.49174,0.47044,0.58431,0.58431,0.58431,0.58224,0.55668,0.52921,0.5563,0.45287,0.44258,0.35373,0.48234,0.46528,0.35015,0.46204,0.38973,0.5184,0.31523,0.31208,0.10556,0.56199,0.4023,0.72496,0.78917,0.76541,0.84948,1.0,0.5548,0.58224,0.49402,0.587,0.42461,0.47199,0.41912,0.43161,0.46056,0.40591,0.40092,0.44921,0.4601,0.4645,0.39836,0.37995,0.37965,0.41085,0.43006,0.47754,0.47199,0.51078,0.49579,0.4718,0.51818,0.48839,0.53945,0.47148,0.48217,0.43325,0.43205,0.43544,0.42992,0.41433,0.28374,0.51438,0.47675,0.50218,0.4882,0.50344,0.53687,0.52821,0.53166,0.50382,0.36702,0.19074,0.39098,0.19814,0.25664,0.29388,0.52587,0.56857,0.52783,0.54913,0.60497,0.44258,0.45469,0.45287,0.55689,0.35373,0.51023,0.22621,0.2225,0.2483,0.2433,0.22328,0.54795,0.54425,0.55035,0.46109,0.51045
116,0.3544,0.3333,0.35155,0.29206,0.29744,0.17623,0.21671,0.21482,0.21262,0.50224,0.17485,0.22202,0.25578,0.22406,0.1511,0.10132,0.08762,0.07516,0.09111,0.08837,0.34536,0.35813,0.35794,0.34436,0.33884,0.55116,0.18673,0.53203,0.55159,0.54554,0.96194,0.96194,0.14011,0.14011,1.0,0.25582,0.39225,0.21453,0.39397,0.22827,0.17485,0.22202,0.25578,0.22406,0.1511,0.3624,0.26825,0.24699,0.21872,0.30343,0.62328,0.22527,0.34413,0.57042,0.56384,0.66449,0.47929,0.54746,0.66454,0.73154,0.34436,0.33884,0.34868,0.34536,0.35813,0.5688,0.57447,0.57926,0.5688,0.66086,0.96194,0.14011,0.96194,0.14011,0.14011,0.26221,0.19293,0.28031,0.28931,0.29323,0.67702,0.66816,0.65373,0.69857,0.67612,0.16033,0.18315,0.18613,0.18295,0.19094,0.75259,0.75259,0.75259,0.74998,1.0,0.12837,0.3164,0.15462,0.16636,0.41915,0.18863,0.21401,0.17623,0.21671,0.21482,0.55827,0.14474,0.13682,0.06459,0.62866,0.11937,0.24607,0.21888,0.21617,0.20113,0.19297,1.0,0.74998,0.65391,0.72907,0.58358,0.46163,0.46595,0.20612,0.50084,0.63648,0.63783,0.66721,0.66765,0.68307,0.47596,0.45488,0.449,0.61116,0.62924,0.28647,0.30065,0.27946,0.31141,0.29476,0.35449,0.33248,0.34723,0.28182,0.29927,0.59621,0.59625,0.60414,0.60427,0.58696,0.09409,0.30322,0.25781,0.26761,0.26899,0.27019,0.5823,0.5365,0.5297,0.59678,0.44805,0.17485,0.22202,0.25578,0.22406,0.1511,0.32077,0.40979,0.29597,0.35646,0.34071,0.16636,0.14325,0.15462,0.31798,0.41915,0.36166,0.09621,0.09633,0.09728,0.09778,0.09635,0.5932,0.5882,0.58607,0.50361,0.63123
117,0.31528,0.30997,0.31709,0.2514,0.26358,0.16548,0.21747,0.21203,0.21346,0.38628,0.18694,0.22691,0.24287,0.22714,0.16689,0.10061,0.08704,0.07302,0.08271,0.07677,0.31622,0.32674,0.32499,0.31239,0.30848,0.64231,0.46003,0.61774,0.6325,0.62742,0.71631,0.71631,0.1298,0.1298,0.74998,0.25906,0.44526,0.22549,0.44564,0.23215,0.18694,0.22691,0.24287,0.22714,0.16689,0.32871,0.26283,0.23372,0.20455,0.28767,0.64616,0.23065,0.29647,0.57612,0.59041,0.73374,0.61326,0.53435,0.61944,0.72698,0.31239,0.30848,0.31068,0.31622,0.32674,0.57058,0.54466,0.57001,0.57058,0.59159,0.71631,0.1298,0.71631,0.1298,0.1298,0.24377,0.1955,0.26459,0.29419,0.30923,0.6562,0.66403,0.6455,0.63844,0.65443,0.15165,0.17411,0.17985,0.17324,0.18263,0.9975,0.9975,0.9975,1.0,0.74998,0.18354,0.3174,0.14807,0.16298,0.41863,0.17398,0.21315,0.16548,0.21747,0.21203,0.70487,0.13928,0.1343,0.05428,0.5959,0.11582,0.24903,0.21838,0.21906,0.20972,0.20345,0.74998,1.0,0.81895,0.97297,0.70937,0.47947,0.52556,0.22103,0.52644,0.6099,0.61886,0.61991,0.60731,0.67389,0.62094,0.59397,0.5854,0.58806,0.64654,0.32977,0.31478,0.28329,0.29573,0.29819,0.31727,0.32064,0.31428,0.2482,0.2619,0.51086,0.51333,0.52061,0.51062,0.48511,0.09201,0.27291,0.22327,0.23693,0.22945,0.23846,0.60311,0.6073,0.58784,0.64217,0.55736,0.18694,0.22691,0.24287,0.22714,0.16689,0.27458,0.36267,0.26741,0.29234,0.29332,0.16298,0.13846,0.14807,0.31782,0.41863,0.32087,0.09645,0.09553,0.09665,0.09563,0.0926,0.60066,0.60283,0.62435,0.52872,0.5136
118,0.29898,0.30705,0.30671,0.23904,0.25535,0.11649,0.20496,0.19336,0.20292,0.39106,0.20246,0.23495,0.24298,0.2554,0.14218,0.10071,0.08834,0.08394,0.08745,0.07875,0.30553,0.31205,0.31105,0.29845,0.29835,0.65784,0.17774,0.63865,0.6489,0.65629,0.62495,0.62495,0.13905,0.13905,0.65391,0.25906,0.41579,0.21113,0.41624,0.21729,0.20246,0.23495,0.24298,0.2554,0.14218,0.30747,0.23429,0.21351,0.19408,0.25605,0.70184,0.22597,0.29492,0.59359,0.61596,0.82895,0.8197,0.48548,0.61053,0.67753,0.29845,0.29835,0.305,0.30553,0.31205,0.51003,0.4676,0.50683,0.51003,0.54431,0.62495,0.13905,0.62495,0.13905,0.13905,0.23972,0.19705,0.27297,0.29206,0.28979,0.5734,0.58335,0.55504,0.58499,0.58808,0.1475,0.16784,0.17638,0.16915,0.18273,0.8063,0.8063,0.8063,0.81893,0.65391,0.16371,0.30417,0.14007,0.15365,0.40744,0.18104,0.20614,0.11649,0.20496,0.19336,0.65542,0.1366,0.129,0.07124,0.51512,0.11253,0.22071,0.19124,0.18906,0.18424,0.18048,0.65391,0.81895,1.0,0.72482,0.89164,0.54516,0.55985,0.22098,0.55453,0.60358,0.6101,0.59369,0.58061,0.6421,0.79314,0.74329,0.74197,0.60259,0.67376,0.33521,0.34127,0.28245,0.34865,0.30961,0.30773,0.3184,0.30448,0.23465,0.2553,0.4748,0.47605,0.48313,0.46887,0.45007,0.08933,0.26659,0.21571,0.22955,0.22308,0.23119,0.54739,0.53426,0.49655,0.61609,0.59683,0.20246,0.23495,0.24298,0.2554,0.14218,0.25414,0.35073,0.24946,0.27201,0.29442,0.15365,0.13368,0.14007,0.30826,0.40744,0.32651,0.09478,0.09463,0.09582,0.09623,0.09456,0.51441,0.51121,0.54349,0.43686,0.4286
119,0.31379,0.30458,0.31532,0.2518,0.26059,0.16368,0.21663,0.20033,0.21226,0.36914,0.1805,0.22495,0.24171,0.21997,0.19622,0.09978,0.08576,0.07117,0.08271,0.07409,0.31555,0.32423,0.32309,0.30808,0.30685,0.61274,0.18383,0.58975,0.60416,0.60074,0.69398,0.69398,0.12554,0.12554,0.72622,0.25455,0.43393,0.23047,0.43622,0.23347,0.1805,0.22495,0.24171,0.21997,0.19622,0.32786,0.26042,0.2329,0.20193,0.2854,0.61633,0.22744,0.29326,0.55079,0.57079,0.68008,0.54809,0.51268,0.6035,0.71071,0.30808,0.30685,0.30921,0.31555,0.32423,0.57357,0.55468,0.57371,0.57357,0.5972,0.69398,0.12554,0.69398,0.12554,0.12554,0.23932,0.19243,0.25645,0.28786,0.30023,0.66604,0.67113,0.6669,0.64019,0.65539,0.14874,0.1723,0.17812,0.1711,0.18023,0.97733,0.97733,0.97733,0.97297,0.72622,0.12109,0.31141,0.14658,0.16153,0.42109,0.1699,0.212,0.16368,0.21663,0.20033,0.66808,0.13847,0.1338,0.07428,0.59966,0.11529,0.24581,0.2192,0.21876,0.21136,0.20462,0.72907,0.97297,0.72482,1.0,0.64841,0.46018,0.50795,0.2057,0.5251,0.60078,0.60863,0.61871,0.60857,0.66073,0.54833,0.55131,0.52414,0.5672,0.62718,0.31791,0.30312,0.2762,0.31693,0.28545,0.31263,0.30685,0.31082,0.24892,0.26363,0.51723,0.51967,0.52442,0.51764,0.49757,0.09063,0.27022,0.22158,0.2339,0.22703,0.2363,0.59043,0.60064,0.59469,0.62051,0.53166,0.1805,0.22495,0.24171,0.21997,0.19622,0.27646,0.35999,0.26461,0.29969,0.29238,0.16153,0.13606,0.14658,0.31044,0.42109,0.31484,0.096,0.09516,0.09585,0.09533,0.09132,0.61126,0.61303,0.61897,0.53537,0.52815
120,0.31337,0.32201,0.2992,0.23924,0.25554,0.11202,0.16332,0.14285,0.14605,0.503,0.18618,0.24783,0.24139,0.22866,0.14196,0.09788,0.08859,0.08469,0.08916,0.07982,0.30805,0.31428,0.31559,0.30852,0.30379,0.69648,0.13342,0.67576,0.69328,0.68897,0.56964,0.56964,0.13724,0.13724,0.5834,0.22814,0.28514,0.14979,0.2923,0.16561,0.18618,0.24783,0.24139,0.22866,0.14196,0.29663,0.2086,0.20263,0.1846,0.23541,0.72592,0.21878,0.28218,0.60567,0.64052,0.66636,0.83396,0.27443,0.68453,0.64657,0.30852,0.30379,0.30969,0.30805,0.31428,0.43186,0.41215,0.43321,0.43186,0.5602,0.56964,0.13724,0.56964,0.13724,0.13724,0.23626,0.19915,0.28669,0.27892,0.2674,0.51916,0.51741,0.52362,0.54493,0.521,0.13772,0.15653,0.16749,0.15591,0.17434,0.70139,0.70139,0.70139,0.70937,0.5834,0.10474,0.26709,0.12919,0.14444,0.4357,0.16215,0.15223,0.11202,0.16332,0.14285,0.45826,0.13208,0.12427,0.06813,0.39436,0.10781,0.19323,0.16897,0.16618,0.15988,0.1549,0.58358,0.70937,0.89164,0.64841,1.0,0.59826,0.51534,0.21363,0.49601,0.64369,0.6509,0.63456,0.62057,0.66181,0.82422,0.79853,0.8104,0.68883,0.71065,0.37126,0.36525,0.25527,0.35943,0.32336,0.30492,0.32866,0.31132,0.23498,0.25495,0.53226,0.53404,0.54004,0.52704,0.52753,0.0859,0.26313,0.21648,0.22764,0.22112,0.23214,0.41793,0.40766,0.37697,0.48411,0.54119,0.18618,0.24783,0.24139,0.22866,0.14196,0.22694,0.35357,0.23223,0.26497,0.2947,0.14444,0.12471,0.12919,0.26751,0.4357,0.31489,0.09304,0.09307,0.09465,0.09391,0.09332,0.39725,0.40028,0.42739,0.28265,0.3782
121,0.32683,0.38132,0.34139,0.26507,0.30302,0.10119,0.26451,0.13565,0.11057,0.45315,0.17525,0.40724,0.29061,0.20482,0.15433,0.11148,0.10401,0.09511,0.1021,0.09238,0.34805,0.35692,0.3655,0.35593,0.34427,0.56037,0.27573,0.53259,0.55393,0.54171,0.4546,0.4546,0.12196,0.12196,0.46137,0.29493,0.20114,0.14107,0.21334,0.12626,0.17525,0.40724,0.29061,0.20482,0.15433,0.3269,0.23521,0.22614,0.20296,0.26549,0.64639,0.23182,0.32229,0.71072,0.743,0.51331,0.62167,0.28483,0.59745,0.55781,0.35593,0.34427,0.34792,0.34805,0.35692,0.34539,0.33279,0.34617,0.34539,0.45162,0.4546,0.12196,0.4546,0.12196,0.12196,0.29357,0.25523,0.35215,0.30587,0.27654,0.40985,0.40236,0.41966,0.42746,0.40556,0.17071,0.19611,0.221,0.18986,0.22578,0.48195,0.48195,0.48195,0.47326,0.46137,0.17169,0.3209,0.16808,0.1852,0.36281,0.16562,0.11734,0.10119,0.26451,0.13565,0.34688,0.16322,0.14973,0.06341,0.3278,0.13813,0.20957,0.16671,0.16382,0.16378,0.16725,0.46137,0.47326,0.5481,0.45987,0.59844,1.0,0.64349,0.21572,0.57915,0.59575,0.59287,0.56617,0.5824,0.57443,0.63258,0.63435,0.63213,0.61332,0.61922,0.48901,0.5,0.29906,0.45467,0.41857,0.34979,0.38541,0.35608,0.25685,0.27861,0.46172,0.4616,0.46321,0.44685,0.45856,0.06938,0.28925,0.25879,0.27781,0.26326,0.28176,0.29259,0.27689,0.26425,0.32529,0.40563,0.17525,0.40724,0.29061,0.20482,0.15433,0.26501,0.35823,0.21887,0.29012,0.278,0.1852,0.15558,0.16808,0.32842,0.36281,0.33993,0.10905,0.10478,0.10636,0.10979,0.10804,0.32651,0.32515,0.31418,0.2599,0.34158
122,0.32346,0.33606,0.33835,0.26743,0.28175,0.12122,0.17623,0.17152,0.32238,0.42219,0.1744,0.44379,0.213,0.21866,0.17532,0.10848,0.10464,0.10487,0.09617,0.06404,0.32905,0.32733,0.33139,0.32649,0.30748,0.54291,0.37407,0.53009,0.54167,0.53627,0.46368,0.46368,0.13567,0.13567,0.46188,0.40569,0.17235,0.17526,0.16573,0.17695,0.1744,0.44379,0.213,0.21866,0.17532,0.32482,0.28605,0.28048,0.25695,0.30846,0.53208,0.25734,0.32681,0.78353,0.66101,0.59536,0.55123,0.4403,0.55089,0.58725,0.32649,0.30748,0.31665,0.32905,0.32733,0.42337,0.38631,0.42698,0.42337,0.42126,0.46368,0.13567,0.46368,0.13567,0.13567,0.25119,0.22283,0.31012,0.3184,0.33198,0.44428,0.45396,0.4444,0.44714,0.45212,0.14707,0.17573,0.20885,0.16581,0.21478,0.52973,0.52973,0.52973,0.52914,0.46188,0.19622,0.3385,0.15705,0.17268,0.34668,0.20128,0.35887,0.12122,0.17623,0.17152,0.50458,0.14495,0.14484,0.06352,0.40135,0.12205,0.18678,0.16632,0.16368,0.15909,0.15417,0.46188,0.52853,0.55848,0.50766,0.51713,0.64349,1.0,0.23722,0.61081,0.53997,0.53326,0.5531,0.54119,0.52146,0.54272,0.51916,0.51021,0.5375,0.54662,0.40817,0.39791,0.34344,0.38655,0.3622,0.32133,0.35277,0.32515,0.25939,0.28889,0.41444,0.40839,0.4234,0.4095,0.40393,0.08817,0.2853,0.23066,0.24158,0.24191,0.24772,0.41872,0.42318,0.40349,0.45878,0.45442,0.1744,0.44379,0.213,0.21866,0.17532,0.27707,0.37391,0.26557,0.2948,0.32691,0.17268,0.14501,0.15705,0.35807,0.34668,0.35717,0.1025,0.1022,0.103,0.10216,0.09928,0.41753,0.41644,0.43283,0.37737,0.34733
123,0.33017,0.33935,0.31958,0.29503,0.2976,0.44838,0.29432,0.2703,0.26865,0.34133,0.20294,0.31946,0.25926,0.19888,0.33754,0.1991,0.18316,0.17148,0.16292,0.12371,0.31924,0.32666,0.33038,0.3177,0.31583,0.37961,0.43743,0.37355,0.37313,0.37508,0.37405,0.37405,0.1779,0.1779,0.38915,0.26523,0.28056,0.1819,0.27194,0.17497,0.20294,0.31946,0.25926,0.19888,0.33754,0.3524,0.40845,0.60892,0.69066,0.43319,0.42357,1.0,0.30389,0.42705,0.40639,0.41561,0.39174,0.44903,0.37634,0.39341,0.3177,0.31583,0.31423,0.31924,0.32666,0.28649,0.25653,0.29559,0.28649,0.32512,0.37405,0.1779,0.37405,0.1779,0.1779,0.30098,0.27672,0.34298,0.54316,0.51982,0.32092,0.36619,0.32164,0.31006,0.29328,0.24975,0.26325,0.32788,0.28002,0.3414,0.38866,0.38866,0.38866,0.41382,0.38915,0.35328,0.35165,0.25058,0.28723,0.26833,0.60438,0.29227,0.44838,0.29432,0.2703,0.38335,0.25866,0.25156,0.10222,0.28352,0.22049,0.35725,0.29594,0.28472,0.29287,0.29116,0.38908,0.41382,0.40008,0.38226,0.38703,0.39997,0.43844,1.0,0.43129,0.38849,0.38418,0.39344,0.39273,0.40903,0.40217,0.39179,0.39009,0.37732,0.40207,0.40656,0.39313,0.51006,0.3654,0.36828,0.31831,0.34884,0.32553,0.2873,0.29433,0.32775,0.33342,0.34112,0.33047,0.32952,0.16965,0.30943,0.28302,0.29523,0.28758,0.30423,0.34581,0.35119,0.35843,0.32843,0.28684,0.20294,0.31946,0.25926,0.19888,0.33754,0.29199,0.32284,0.2544,0.27351,0.27896,0.28723,0.22708,0.25058,0.36862,0.26833,0.325,0.18314,0.18241,0.18652,0.18309,0.17769,0.36232,0.34931,0.37421,0.37542,0.32004
