,Elo_0,Elo_1,Elo_2,Elo_3,Elo_4,default_af_0,default_af_1,default_af_2,default_af_3,default_af_4,default_af_5,default_af_6,default_af_7,default_af_8,default_af_9,default_comp_0,default_comp_1,default_comp_2,default_comp_3,default_comp_4,default_comp_5,default_comp_6,default_comp_7,default_comp_8,default_comp_9,default_multimer_0,default_multimer_1,default_multimer_2,default_multimer_3,default_multimer_4,default_multimer_5,default_multimer_6,default_multimer_7,default_multimer_8,default_multimer_9,default_pdb70_0,default_pdb70_1,default_pdb70_2,default_pdb70_3,default_pdb70_4,default_pdb70_5,default_pdb70_6,default_pdb70_7,default_pdb70_8,default_pdb70_9,default_pdb_0,default_pdb_1,default_pdb_2,default_pdb_3,default_pdb_4,default_pdb_5,default_pdb_6,default_pdb_7,default_pdb_8,default_pdb_9,default_struct_0,default_struct_1,default_struct_2,default_struct_3,default_struct_4,default_struct_5,default_struct_6,default_struct_7,default_struct_8,default_struct_9,default_uniref30_0,default_uniref30_1,default_uniref30_2,default_uniref30_3,default_uniref30_4,default_uniref30_5,default_uniref30_6,default_uniref30_7,default_uniref30_8,default_uniref30_9,iter_1_0,iter_1_1,iter_1_2,iter_1_3,iter_1_4,iter_1_5,iter_1_6,iter_1_7,iter_1_8,iter_1_9,iter_2_0,iter_2_1,iter_2_2,iter_2_3,iter_2_4,iter_2_5,iter_2_6,iter_2_7,iter_2_8,iter_2_9,iter_3_0,iter_3_1,iter_3_2,iter_3_3,iter_3_4,iter_3_5,iter_3_6,iter_3_7,iter_3_8,iter_3_9,iter_4_0,iter_4_1,iter_4_2,iter_4_3,iter_4_4,iter_4_5,iter_4_6,iter_4_7,iter_4_8,iter_4_9,iter_5_0,iter_5_1,iter_5_2,iter_5_3,iter_5_4,iter_5_5,iter_5_6,iter_5_7,iter_5_8,iter_5_9,lewis_0,lewis_1,lewis_2,lewis_3,lewis_4,pdb_iter_uniref_a3m_0,pdb_iter_uniref_a3m_1,pdb_iter_uniref_a3m_2,pdb_iter_uniref_a3m_3,pdb_iter_uniref_a3m_4,pdb_iter_uniref_a3m_5,pdb_iter_uniref_a3m_6,pdb_iter_uniref_a3m_7,pdb_iter_uniref_a3m_8,pdb_iter_uniref_a3m_9,spec_af_0,spec_af_1,spec_af_2,spec_af_3,spec_af_4,spec_af_5,spec_af_6,spec_af_7,spec_af_8,spec_af_9,spec_comp_0,spec_comp_1,spec_comp_2,spec_comp_3,spec_comp_4,spec_comp_5,spec_comp_6,spec_comp_7,spec_comp_8,spec_comp_9,spec_iter_uniprot_sto_0,spec_iter_uniprot_sto_1,spec_iter_uniprot_sto_2,spec_iter_uniprot_sto_3,spec_iter_uniprot_sto_4,spec_iter_uniprot_sto_5,spec_iter_uniprot_sto_6,spec_iter_uniprot_sto_7,spec_iter_uniprot_sto_8,spec_iter_uniprot_sto_9,spec_iter_uniref_a3m_0,spec_iter_uniref_a3m_1,spec_iter_uniref_a3m_2,spec_iter_uniref_a3m_3,spec_iter_uniref_a3m_4,spec_iter_uniref_a3m_5,spec_iter_uniref_a3m_6,spec_iter_uniref_a3m_7,spec_iter_uniref_a3m_8,spec_iter_uniref_a3m_9,spec_iter_uniref_sto_0,spec_iter_uniref_sto_1,spec_iter_uniref_sto_2,spec_iter_uniref_sto_3,spec_iter_uniref_sto_4,spec_iter_uniref_sto_5,spec_iter_uniref_sto_6,spec_iter_uniref_sto_7,spec_iter_uniref_sto_8,spec_iter_uniref_sto_9,spec_pdb70_0,spec_pdb70_1,spec_pdb70_2,spec_pdb70_3,spec_pdb70_4,spec_pdb70_5,spec_pdb70_6,spec_pdb70_7,spec_pdb70_8,spec_pdb70_9,spec_pdb_0,spec_pdb_1,spec_pdb_2,spec_pdb_3,spec_pdb_4,spec_pdb_5,spec_pdb_6,spec_pdb_7,spec_pdb_8,spec_pdb_9,spec_struct_0,spec_struct_1,spec_struct_2,spec_struct_3,spec_struct_4,spec_struct_5,spec_struct_6,spec_struct_7,spec_struct_8,spec_struct_9,uniclust_oxmatch_a3m_0,uniclust_oxmatch_a3m_1,uniclust_oxmatch_a3m_2,uniclust_oxmatch_a3m_3,uniclust_oxmatch_a3m_4,uniclust_oxmatch_a3m_5,uniclust_oxmatch_a3m_6,uniclust_oxmatch_a3m_7,uniclust_oxmatch_a3m_8,uniclust_oxmatch_a3m_9
128,0.99988,0.99983,0.99833,0.99137,0.99247,0.99299,0.99296,0.99628,0.99627,0.99199,0.99197,0.99487,0.99483,0.99537,0.99535,0.97814,0.99783,0.99942,0.99217,0.98832,0.99251,0.98514,0.98399,0.99309,0.98587,0.99438,0.99871,0.99371,0.99347,0.99195,0.99219,0.99719,0.99698,0.9907,0.98835,0.99988,0.99351,0.99338,0.99437,0.99433,0.99307,0.99196,0.99041,0.99033,0.9896,0.99182,0.99789,0.99201,0.98935,0.98435,0.9939,0.98186,0.99584,0.9917,0.99132,0.99986,0.99987,0.99881,0.99324,0.99212,0.99498,0.99136,0.99353,0.9987,0.99638,0.99427,0.99917,0.99843,0.9949,0.98684,0.99349,0.98755,0.99241,0.99676,0.99529,0.98849,0.98303,0.98947,0.99437,0.99319,0.9909,0.99248,0.98376,0.98751,0.98826,0.98571,0.98587,0.91488,0.90691,0.91134,0.90823,0.98911,0.91598,0.97845,0.98881,0.97843,0.97922,0.91396,0.91561,0.91696,0.91697,0.99059,0.98071,0.98007,0.99049,0.9803,0.91495,0.98066,0.91679,0.91746,0.91657,0.98814,0.99166,0.98259,0.98171,0.97944,0.91148,0.91641,0.91653,0.91614,0.99203,0.97396,0.98028,0.98491,0.98089,0.99995,0.99998,0.99999,1.0,0.99999,0.9911,0.99047,0.91315,0.91342,0.91571,0.99259,0.99261,0.98768,0.99009,0.99037,0.99625,0.99625,0.99311,0.99387,0.99381,0.99308,0.99417,0.99425,0.99475,0.9947,0.91168,0.98896,0.91437,0.99314,0.99224,0.98821,0.9867,0.99465,0.99314,0.97681,0.99813,0.99665,0.96746,0.98893,0.98425,0.89022,0.99886,0.98148,0.97504,0.9904,0.91306,0.91278,0.99311,0.91842,0.91603,0.98811,0.98892,0.98803,0.98802,0.99196,0.99643,0.99659,0.99922,0.99917,0.91115,0.99509,0.99874,0.97443,0.99442,0.99332,0.9123,0.91296,0.38093,0.99334,0.99498,0.99291,0.99567,0.99218,0.98987,0.98773,0.91208,0.99044,0.91641,0.91652,0.99463,0.9176,0.98222,0.98869,0.98531,0.99374,0.99386,0.99278,0.99052,0.91233,0.99503,0.99607,0.98055,0.98649,0.98922,0.987,0.91369,0.91403,0.91795,0.9203,0.91108,0.99142,0.99559,0.99197,0.9886,0.99006
129,0.99985,0.99983,0.99834,0.99142,0.99245,0.99299,0.99298,0.99633,0.99631,0.99207,0.99204,0.99495,0.99491,0.99541,0.99538,0.9782,0.99781,0.99938,0.99213,0.98834,0.99251,0.98518,0.98397,0.99305,0.98586,0.99441,0.99873,0.9937,0.9935,0.99194,0.99218,0.99715,0.99693,0.99075,0.98843,0.99985,0.99351,0.99337,0.99434,0.99436,0.99304,0.99189,0.99035,0.99042,0.98971,0.99182,0.99786,0.99198,0.98936,0.98437,0.99386,0.98185,0.99582,0.99167,0.99128,0.99983,0.99985,0.99875,0.99322,0.9922,0.99495,0.99147,0.9935,0.99859,0.99629,0.9943,0.99914,0.99845,0.99489,0.98694,0.99348,0.98765,0.9924,0.99671,0.99524,0.98849,0.98303,0.98949,0.99439,0.99324,0.99095,0.99255,0.98385,0.98756,0.98825,0.9858,0.98596,0.91494,0.90689,0.91133,0.90822,0.98915,0.91603,0.97842,0.98884,0.97852,0.9793,0.91394,0.9156,0.91696,0.91698,0.9906,0.98068,0.98005,0.99056,0.98038,0.91494,0.98071,0.91682,0.91746,0.9166,0.98812,0.99168,0.98253,0.98167,0.9795,0.91143,0.91643,0.91657,0.91617,0.99207,0.97396,0.98025,0.98488,0.98092,0.99995,0.99997,0.99998,0.99999,1.0,0.99111,0.99047,0.91316,0.91339,0.91566,0.9926,0.99262,0.98767,0.99003,0.9903,0.99629,0.9963,0.99315,0.99399,0.99393,0.99312,0.99428,0.99436,0.99486,0.99478,0.91167,0.98892,0.91434,0.99308,0.99219,0.9882,0.9867,0.99465,0.99315,0.97682,0.99806,0.99664,0.96737,0.98893,0.98425,0.89009,0.99881,0.98155,0.97497,0.99049,0.91304,0.91277,0.99315,0.91838,0.91607,0.98812,0.9889,0.98803,0.988,0.99196,0.99644,0.99659,0.99921,0.99915,0.91112,0.99506,0.99874,0.97441,0.99443,0.9934,0.91229,0.91296,0.38029,0.99325,0.99499,0.99289,0.99567,0.99216,0.98984,0.98772,0.91212,0.99039,0.91637,0.91646,0.99465,0.91755,0.98222,0.98865,0.98531,0.99376,0.99384,0.99275,0.99048,0.91234,0.99505,0.99608,0.98054,0.98653,0.98918,0.98703,0.9137,0.91404,0.91801,0.92029,0.9111,0.99144,0.99556,0.99199,0.9886,0.9901
130,0.99012,0.99097,0.99254,0.99114,0.99171,0.99143,0.99147,0.99389,0.99376,0.98948,0.98971,0.9925,0.99242,0.99384,0.99378,0.98432,0.99083,0.99126,0.98754,0.98815,0.98947,0.98612,0.98562,0.98914,0.98764,0.9902,0.99117,0.98995,0.98752,0.98604,0.98594,0.99323,0.99225,0.99175,0.98929,0.99082,0.99075,0.99127,0.98778,0.99056,0.98647,0.99106,0.99011,0.99162,0.9901,0.9898,0.99109,0.98561,0.98884,0.98572,0.98862,0.98649,0.98964,0.98881,0.99018,0.99038,0.99132,0.99172,0.99104,0.99105,0.98868,0.99074,0.98765,0.99271,0.99332,0.9894,0.99108,0.99169,0.99087,0.98839,0.98708,0.98776,0.98539,0.99295,0.99262,0.99579,0.98533,0.99299,0.99641,0.99535,0.99432,0.9968,0.99299,0.9963,0.99582,0.99189,0.99309,0.91527,0.91123,0.91631,0.90835,0.99495,0.91602,0.981,0.9954,0.98524,0.98558,0.915,0.91446,0.91902,0.9182,0.99418,0.98095,0.9805,0.99347,0.98723,0.91364,0.9872,0.91688,0.91921,0.91815,0.987,0.99233,0.98328,0.98069,0.9862,0.91733,0.91929,0.91913,0.91911,0.99269,0.97452,0.98154,0.98613,0.98761,0.99048,0.99117,0.99104,0.9911,0.99111,1.0,0.9999,0.92066,0.91832,0.91965,0.99484,0.9949,0.9957,0.99477,0.9946,0.99407,0.99416,0.99123,0.99176,0.99179,0.99125,0.99231,0.99233,0.99389,0.99391,0.91698,0.99319,0.91715,0.99743,0.99863,0.99468,0.99138,0.99362,0.99499,0.98,0.99432,0.99293,0.97096,0.98346,0.98209,0.89298,0.99214,0.98251,0.96904,0.99066,0.9185,0.91812,0.99223,0.92076,0.91397,0.99019,0.9956,0.99005,0.99445,0.99515,0.99255,0.99339,0.99007,0.99021,0.90567,0.99045,0.99308,0.97563,0.99383,0.99237,0.91834,0.91894,0.38106,0.99483,0.99431,0.99922,0.99264,0.99306,0.99614,0.99444,0.91613,0.99396,0.91778,0.92225,0.99461,0.92279,0.98816,0.99464,0.98978,0.99312,0.99786,0.99874,0.9953,0.91916,0.99346,0.9925,0.98565,0.98863,0.9941,0.98835,0.91626,0.91543,0.91479,0.91874,0.91707,0.99231,0.99554,0.99216,0.99455,0.98664
131,0.98947,0.99028,0.99181,0.99042,0.99106,0.99087,0.99091,0.9933,0.99316,0.98891,0.98913,0.99183,0.99177,0.99327,0.99321,0.98435,0.99018,0.99063,0.9868,0.98779,0.98912,0.98565,0.9852,0.98842,0.98723,0.9894,0.99043,0.98925,0.9867,0.9853,0.98515,0.99261,0.99156,0.99111,0.98868,0.99017,0.99006,0.99063,0.98694,0.98964,0.98562,0.99045,0.98961,0.99106,0.98956,0.98898,0.99043,0.98485,0.98846,0.9852,0.9878,0.9862,0.98932,0.98848,0.98995,0.98971,0.99066,0.99118,0.99039,0.99034,0.98786,0.99006,0.98685,0.99219,0.99264,0.98862,0.99048,0.99094,0.9901,0.98786,0.98621,0.98716,0.98454,0.99224,0.99184,0.9956,0.9851,0.99264,0.99599,0.99493,0.99406,0.99659,0.99279,0.99612,0.99566,0.99145,0.99269,0.915,0.91127,0.91631,0.90828,0.99506,0.91571,0.98103,0.99553,0.98499,0.98531,0.91504,0.9145,0.91881,0.91797,0.99434,0.98092,0.98045,0.9936,0.987,0.91371,0.98691,0.91698,0.91927,0.91795,0.98701,0.99212,0.98326,0.98066,0.98595,0.9173,0.91943,0.91893,0.91894,0.9928,0.97448,0.98152,0.98614,0.98741,0.98981,0.99052,0.99039,0.99047,0.99047,0.9999,1.0,0.92078,0.91821,0.91944,0.99449,0.9946,0.99583,0.99478,0.99458,0.99347,0.99357,0.99065,0.99119,0.99122,0.99067,0.99169,0.99171,0.99338,0.99341,0.91689,0.99292,0.91692,0.9974,0.99859,0.99488,0.99138,0.99336,0.9948,0.97961,0.99374,0.9923,0.97085,0.98295,0.98194,0.89306,0.99162,0.98246,0.96887,0.99065,0.91838,0.91798,0.99181,0.9206,0.91356,0.98976,0.99566,0.98967,0.99456,0.99526,0.99186,0.99277,0.98947,0.98962,0.90518,0.98974,0.99257,0.97539,0.99354,0.99188,0.91822,0.91901,0.38327,0.99427,0.99378,0.99917,0.99213,0.99227,0.99601,0.99457,0.91623,0.99361,0.91745,0.92224,0.99438,0.92276,0.98818,0.99452,0.98956,0.9929,0.99759,0.99856,0.99516,0.9193,0.99289,0.99197,0.98575,0.98818,0.99406,0.98785,0.91603,0.91516,0.91441,0.91861,0.91721,0.99166,0.9954,0.99133,0.99471,0.98598
132,0.91216,0.913,0.91511,0.91259,0.91523,0.91516,0.9152,0.91696,0.91685,0.91388,0.91421,0.9163,0.91634,0.91757,0.91757,0.91012,0.91311,0.91369,0.91239,0.91589,0.91601,0.91238,0.91549,0.91379,0.91772,0.91283,0.9138,0.91445,0.91277,0.91058,0.91051,0.9171,0.91649,0.91456,0.91289,0.91316,0.91491,0.91523,0.91253,0.91381,0.91136,0.91704,0.91651,0.91489,0.91456,0.91285,0.91293,0.91035,0.91563,0.91099,0.91371,0.91115,0.9159,0.91753,0.91889,0.91255,0.91336,0.91474,0.91489,0.9136,0.91332,0.91382,0.91225,0.91542,0.91701,0.9124,0.91446,0.91429,0.91526,0.91265,0.91174,0.9127,0.91005,0.91708,0.91668,0.92234,0.91268,0.9198,0.92083,0.92035,0.91835,0.92102,0.91965,0.92099,0.92257,0.91921,0.91982,0.98844,0.98328,0.99106,0.98175,0.92107,0.98917,0.92426,0.92172,0.91298,0.91348,0.98858,0.98943,0.99033,0.99001,0.92157,0.91603,0.91617,0.92115,0.91503,0.98858,0.91436,0.98908,0.99046,0.99022,0.91984,0.92127,0.91605,0.91509,0.91382,0.99048,0.99012,0.99049,0.99105,0.92013,0.92604,0.91672,0.9184,0.91466,0.91252,0.91318,0.91308,0.91315,0.91316,0.92066,0.92078,1.0,0.9897,0.9901,0.92119,0.92099,0.92411,0.92309,0.9232,0.91721,0.91728,0.91501,0.91656,0.91664,0.91506,0.91654,0.91652,0.91802,0.9181,0.98734,0.92053,0.98825,0.92018,0.91997,0.92399,0.92456,0.92136,0.92183,0.9242,0.9169,0.91705,0.8967,0.90855,0.91112,0.969,0.91593,0.91217,0.90979,0.91921,0.98783,0.98808,0.91791,0.98828,0.98542,0.91818,0.92383,0.9183,0.92411,0.92211,0.91697,0.91769,0.91341,0.91386,0.97969,0.91592,0.91654,0.89993,0.92081,0.91914,0.98828,0.9914,0.36928,0.91889,0.91844,0.92019,0.91815,0.91843,0.92314,0.92435,0.98863,0.92072,0.98779,0.98888,0.9212,0.98844,0.92502,0.92356,0.92401,0.92141,0.91927,0.92009,0.92239,0.99686,0.91764,0.91763,0.92501,0.91712,0.92337,0.91743,0.98597,0.98584,0.98943,0.99163,0.99011,0.91836,0.91877,0.91857,0.92368,0.91632
133,0.91272,0.91338,0.91561,0.91198,0.91507,0.91569,0.91571,0.91713,0.91709,0.9149,0.9152,0.91679,0.91685,0.9177,0.91771,0.90902,0.91501,0.91526,0.9149,0.91662,0.91782,0.91432,0.91757,0.916,0.91903,0.91362,0.91466,0.91528,0.91399,0.91264,0.91252,0.91716,0.917,0.91423,0.91267,0.91378,0.91518,0.91547,0.91437,0.91542,0.91327,0.91726,0.91689,0.91431,0.91433,0.91414,0.91465,0.91232,0.91605,0.91268,0.91604,0.9119,0.91776,0.9192,0.91996,0.91319,0.91361,0.91475,0.91503,0.91336,0.91476,0.91353,0.91373,0.91522,0.91708,0.91345,0.91485,0.9151,0.91586,0.91237,0.91346,0.91304,0.91205,0.91752,0.91678,0.92096,0.91314,0.91983,0.91994,0.92014,0.91682,0.91967,0.91839,0.91931,0.9222,0.91893,0.91922,0.99743,0.98966,0.99623,0.99075,0.92039,0.99607,0.9235,0.92084,0.91251,0.9131,0.99684,0.99644,0.99692,0.99716,0.92123,0.91626,0.91637,0.92085,0.91452,0.9953,0.91373,0.99647,0.99593,0.99704,0.92047,0.92214,0.91649,0.91599,0.91336,0.99822,0.99645,0.99718,0.99726,0.92044,0.9254,0.91672,0.91852,0.9149,0.91299,0.91342,0.91336,0.91342,0.91339,0.91832,0.91821,0.9897,1.0,0.99921,0.92153,0.92144,0.92295,0.9232,0.92338,0.91736,0.91736,0.91545,0.91715,0.91718,0.9155,0.91691,0.91685,0.91766,0.91778,0.99737,0.92107,0.99774,0.9182,0.91779,0.92217,0.9231,0.92199,0.92177,0.92344,0.91691,0.91763,0.89633,0.90978,0.91285,0.96375,0.91754,0.91313,0.9119,0.91926,0.99773,0.99792,0.91883,0.99583,0.99193,0.92065,0.92261,0.92075,0.92284,0.92114,0.91763,0.9181,0.91533,0.91578,0.97257,0.91722,0.91755,0.90036,0.92093,0.92052,0.99786,0.99739,0.36621,0.91981,0.91901,0.91859,0.92003,0.92069,0.92258,0.92261,0.99318,0.92125,0.99724,0.99336,0.92071,0.99392,0.92287,0.92277,0.92314,0.92207,0.91875,0.91912,0.92108,0.99213,0.91838,0.9195,0.92319,0.91972,0.92248,0.92006,0.99737,0.99717,0.98818,0.99011,0.9966,0.92095,0.91958,0.92106,0.92235,0.91843
134,0.91509,0.91564,0.91789,0.91379,0.91705,0.91768,0.91769,0.91908,0.91905,0.91699,0.91728,0.91878,0.91884,0.91961,0.91962,0.91042,0.91625,0.91639,0.91608,0.91851,0.91867,0.91508,0.91832,0.91712,0.91965,0.91587,0.917,0.91752,0.91643,0.91518,0.91506,0.91927,0.91923,0.91604,0.91448,0.91615,0.91733,0.91758,0.91689,0.91796,0.91579,0.91933,0.91891,0.91602,0.91607,0.91651,0.91583,0.91487,0.9179,0.91336,0.9173,0.91237,0.9187,0.91999,0.92059,0.91554,0.91587,0.91691,0.91716,0.91525,0.91722,0.91538,0.91619,0.91743,0.91933,0.91577,0.9171,0.91742,0.91811,0.91409,0.91594,0.9149,0.91462,0.91973,0.91895,0.92247,0.91499,0.92165,0.92171,0.92202,0.91825,0.92112,0.91971,0.92059,0.9225,0.92056,0.92078,0.99751,0.98915,0.99536,0.99058,0.92056,0.99632,0.92364,0.92097,0.91399,0.91461,0.99605,0.99614,0.99782,0.99783,0.92147,0.91646,0.91654,0.92107,0.91602,0.99474,0.9153,0.99648,0.99643,0.99719,0.92092,0.92272,0.91681,0.91637,0.91486,0.99731,0.99656,0.99743,0.99715,0.92088,0.92496,0.91684,0.91871,0.91522,0.91533,0.91571,0.91567,0.91571,0.91566,0.91965,0.91944,0.9901,0.99921,1.0,0.92281,0.92276,0.92299,0.92352,0.92372,0.91933,0.91931,0.91743,0.91918,0.9192,0.91748,0.91886,0.91878,0.91943,0.91954,0.99577,0.92292,0.99727,0.91968,0.91923,0.9219,0.92294,0.92258,0.9228,0.92343,0.9191,0.91982,0.89826,0.91208,0.91361,0.96482,0.91868,0.91349,0.9128,0.91953,0.99653,0.9967,0.92105,0.99597,0.99174,0.92169,0.92257,0.9218,0.9227,0.9212,0.91984,0.92021,0.91659,0.91702,0.97468,0.9196,0.91844,0.90166,0.92147,0.92127,0.99686,0.99613,0.36743,0.92205,0.92129,0.92008,0.92118,0.92187,0.92281,0.92234,0.99118,0.92314,0.997,0.99344,0.92243,0.99396,0.92245,0.92278,0.92309,0.92263,0.9206,0.92082,0.92257,0.99133,0.92071,0.92071,0.92291,0.92077,0.92255,0.92112,0.99625,0.99632,0.98882,0.99067,0.995,0.92218,0.92028,0.92228,0.92233,0.91955
135,0.9921,0.99239,0.99429,0.9887,0.99117,0.99314,0.99317,0.99489,0.99484,0.99295,0.99313,0.99511,0.9952,0.99529,0.9953,0.98236,0.99375,0.99281,0.99131,0.99232,0.99375,0.98841,0.99155,0.99231,0.99309,0.99204,0.99342,0.99268,0.99227,0.99157,0.99137,0.99405,0.99428,0.99078,0.98908,0.99292,0.99212,0.99212,0.99292,0.99538,0.99189,0.99308,0.99238,0.99102,0.99117,0.993,0.99324,0.9908,0.99188,0.98673,0.99284,0.98476,0.99367,0.99439,0.99448,0.99232,0.99228,0.99187,0.9915,0.99068,0.99325,0.99086,0.99216,0.99243,0.99383,0.99203,0.99267,0.9938,0.99324,0.98838,0.99219,0.98946,0.99112,0.99491,0.99392,0.99681,0.98957,0.99691,0.99741,0.99841,0.9923,0.99583,0.99348,0.99488,0.9968,0.99415,0.99433,0.9223,0.91272,0.92125,0.91364,0.99369,0.92286,0.98612,0.99378,0.98642,0.98726,0.92025,0.92066,0.92231,0.92257,0.99437,0.98529,0.98489,0.99458,0.98885,0.92049,0.98806,0.92095,0.92137,0.92253,0.99487,0.99677,0.98749,0.98656,0.98745,0.92044,0.92059,0.92221,0.92236,0.99504,0.9803,0.98535,0.98977,0.98799,0.99223,0.9925,0.99255,0.99259,0.9926,0.99484,0.99449,0.92119,0.92153,0.92281,1.0,0.99978,0.99688,0.99609,0.99643,0.99525,0.99521,0.99321,0.99528,0.99531,0.99325,0.99527,0.99519,0.99532,0.99535,0.91887,0.99751,0.922,0.99298,0.99358,0.9951,0.99378,0.99768,0.99917,0.98183,0.99485,0.99528,0.97041,0.98754,0.98793,0.89413,0.99476,0.9867,0.97754,0.99339,0.91868,0.91969,0.9986,0.92007,0.92067,0.99676,0.99629,0.99683,0.99572,0.99373,0.99579,0.99585,0.99385,0.99405,0.91136,0.995,0.99451,0.97416,0.99611,0.99663,0.9186,0.9205,0.38462,0.99747,0.99885,0.99535,0.9979,0.99674,0.99631,0.99507,0.9155,0.99799,0.92213,0.91775,0.99856,0.91903,0.98947,0.99525,0.99132,0.99802,0.99636,0.99604,0.99568,0.91979,0.9985,0.99757,0.98775,0.99549,0.99402,0.99556,0.92076,0.92168,0.92145,0.92092,0.91933,0.99759,0.99648,0.99674,0.99649,0.9948
136,0.99218,0.99245,0.99444,0.9888,0.9913,0.9934,0.99342,0.99512,0.99507,0.99328,0.99345,0.99535,0.99545,0.99559,0.99561,0.98286,0.99379,0.99285,0.99159,0.99271,0.99402,0.98878,0.99181,0.99255,0.99326,0.9922,0.99364,0.99285,0.99249,0.99201,0.9918,0.99429,0.99455,0.99096,0.98925,0.99302,0.99228,0.99227,0.9934,0.99553,0.99235,0.99334,0.9927,0.99113,0.99135,0.99313,0.9933,0.99118,0.99224,0.98715,0.99306,0.98506,0.99396,0.99451,0.99458,0.99241,0.99235,0.99196,0.99163,0.9908,0.99367,0.99094,0.99255,0.99249,0.99398,0.99222,0.99279,0.99399,0.99339,0.98861,0.99262,0.98972,0.99156,0.99516,0.9941,0.99696,0.99006,0.99728,0.99755,0.99865,0.9925,0.99603,0.99362,0.99511,0.99696,0.99422,0.99434,0.92229,0.91289,0.92114,0.91389,0.9938,0.92282,0.98615,0.99391,0.98656,0.9874,0.92014,0.92057,0.92238,0.92266,0.99451,0.98552,0.98508,0.99474,0.98897,0.92038,0.98814,0.92096,0.9214,0.92264,0.99487,0.99692,0.98772,0.98685,0.98758,0.92045,0.9206,0.92229,0.92237,0.99523,0.97994,0.98549,0.99009,0.98813,0.99228,0.99251,0.99257,0.99261,0.99262,0.9949,0.9946,0.92099,0.92144,0.92276,0.99978,1.0,0.99702,0.99635,0.99664,0.99541,0.99537,0.99335,0.99554,0.99557,0.99338,0.99549,0.99541,0.99553,0.99558,0.91822,0.99774,0.922,0.99294,0.99355,0.99515,0.99356,0.99765,0.99919,0.98138,0.99495,0.99551,0.97021,0.98801,0.98851,0.89419,0.99481,0.98719,0.97805,0.99355,0.91862,0.92022,0.99879,0.91991,0.92056,0.99698,0.9964,0.99706,0.99579,0.99378,0.996,0.99609,0.9939,0.9941,0.91157,0.9953,0.99454,0.97411,0.99623,0.99676,0.91855,0.92034,0.38476,0.99766,0.99901,0.99544,0.99805,0.99666,0.99641,0.99503,0.91536,0.99815,0.92209,0.91747,0.99851,0.91879,0.98893,0.99503,0.99106,0.99802,0.99641,0.99615,0.99582,0.9196,0.99866,0.99765,0.98759,0.99575,0.99408,0.99574,0.9207,0.92165,0.92121,0.92072,0.91963,0.9975,0.99651,0.99646,0.99638,0.9944
137,0.98678,0.98755,0.99011,0.98708,0.98994,0.99041,0.99046,0.99213,0.99201,0.98937,0.9897,0.99176,0.99181,0.99282,0.99283,0.98551,0.98881,0.98851,0.98787,0.9918,0.99238,0.98783,0.99141,0.9889,0.99354,0.98772,0.98873,0.98952,0.98804,0.98606,0.98583,0.99209,0.99161,0.98951,0.98791,0.98783,0.98984,0.99007,0.98742,0.98986,0.98639,0.99236,0.99195,0.98991,0.98976,0.98918,0.98868,0.98578,0.99143,0.98654,0.98897,0.98618,0.99163,0.9932,0.99445,0.98717,0.9877,0.98917,0.98946,0.98825,0.9881,0.98893,0.98714,0.98999,0.99177,0.98759,0.9892,0.98917,0.99024,0.98768,0.98684,0.98791,0.98536,0.99198,0.99144,0.9979,0.98901,0.99604,0.99568,0.99614,0.99288,0.99634,0.99524,0.9966,0.99814,0.99432,0.99483,0.92099,0.91553,0.92287,0.91484,0.99551,0.9207,0.988,0.99603,0.98782,0.98853,0.92098,0.92073,0.92218,0.92192,0.99586,0.98685,0.98652,0.99594,0.99005,0.92046,0.98934,0.92089,0.92162,0.92205,0.99393,0.99566,0.98888,0.98714,0.98875,0.92272,0.92161,0.9224,0.92254,0.99447,0.98059,0.98736,0.9913,0.98991,0.98707,0.98764,0.98759,0.98768,0.98767,0.9957,0.99583,0.92411,0.92295,0.92299,0.99688,0.99702,1.0,0.99726,0.99737,0.9923,0.99233,0.99019,0.99187,0.99194,0.99025,0.99204,0.99197,0.99315,0.99325,0.92067,0.99654,0.92202,0.99331,0.9942,0.99853,0.99618,0.99516,0.99721,0.98358,0.9913,0.99163,0.97072,0.98354,0.9866,0.8954,0.99036,0.98708,0.97582,0.99369,0.92112,0.92248,0.99407,0.92079,0.91709,0.99419,0.99889,0.99441,0.99904,0.99459,0.99186,0.9925,0.98812,0.9885,0.90817,0.99081,0.99094,0.97353,0.99518,0.99391,0.92116,0.92331,0.38503,0.99487,0.99435,0.9952,0.99311,0.99339,0.99785,0.99818,0.91823,0.99664,0.92132,0.91939,0.99603,0.92041,0.99322,0.99689,0.99325,0.99571,0.99456,0.99528,0.99658,0.92314,0.99342,0.99239,0.99084,0.99302,0.99605,0.9933,0.92165,0.92127,0.91707,0.91896,0.92243,0.99376,0.99385,0.99258,0.99843,0.98898
