,Elo_0,Elo_1,Elo_2,Elo_3,Elo_4,default_af_0,default_af_1,default_af_2,default_af_3,default_af_4,default_af_5,default_af_6,default_af_7,default_af_8,default_af_9,default_comp_0,default_comp_1,default_comp_2,default_comp_3,default_comp_4,default_comp_5,default_comp_6,default_comp_7,default_comp_8,default_comp_9,default_img_0,default_img_1,default_img_2,default_img_3,default_img_4,default_img_5,default_img_6,default_img_7,default_img_8,default_img_9,default_multimer_0,default_multimer_1,default_multimer_2,default_multimer_3,default_multimer_4,default_multimer_5,default_multimer_6,default_multimer_7,default_multimer_8,default_multimer_9,default_pdb70_0,default_pdb70_1,default_pdb70_2,default_pdb70_3,default_pdb70_4,default_pdb70_5,default_pdb70_6,default_pdb70_7,default_pdb70_8,default_pdb70_9,default_pdb_0,default_pdb_1,default_pdb_2,default_pdb_3,default_pdb_4,default_pdb_5,default_pdb_6,default_pdb_7,default_pdb_8,default_pdb_9,default_struct_0,default_struct_1,default_struct_2,default_struct_3,default_struct_4,default_struct_5,default_struct_6,default_struct_7,default_struct_8,default_struct_9,default_uniclust30_0,default_uniclust30_1,default_uniclust30_2,default_uniclust30_3,default_uniclust30_4,default_uniclust30_5,default_uniclust30_6,default_uniclust30_7,default_uniclust30_8,default_uniclust30_9,default_uniref30_22_0,default_uniref30_22_1,default_uniref30_22_2,default_uniref30_22_3,default_uniref30_22_4,default_uniref30_22_5,default_uniref30_22_6,default_uniref30_22_7,default_uniref30_22_8,default_uniref30_22_9,img_multimer_0,img_multimer_1,img_multimer_2,img_multimer_3,img_multimer_4,img_multimer_5,img_multimer_6,img_multimer_7,img_multimer_8,img_multimer_9,iter_1_old_0,iter_1_old_1,iter_1_old_2,iter_1_old_3,iter_1_old_4,iter_1_old_5,iter_1_old_6,iter_1_old_7,iter_1_old_8,iter_1_old_9,iter_2_old_0,iter_2_old_1,iter_2_old_2,iter_2_old_3,iter_2_old_4,iter_2_old_5,iter_2_old_6,iter_2_old_7,iter_2_old_8,iter_2_old_9,lewis_0,lewis_1,lewis_2,lewis_3,lewis_4,pdb_iter_uniref_a3m_0,pdb_iter_uniref_a3m_1,pdb_iter_uniref_a3m_2,pdb_iter_uniref_a3m_3,pdb_iter_uniref_a3m_4,pdb_iter_uniref_a3m_5,pdb_iter_uniref_a3m_6,pdb_iter_uniref_a3m_7,pdb_iter_uniref_a3m_8,pdb_iter_uniref_a3m_9,spec_af_0,spec_af_1,spec_af_2,spec_af_3,spec_af_4,spec_af_5,spec_af_6,spec_af_7,spec_af_8,spec_af_9,spec_comp_0,spec_comp_1,spec_comp_2,spec_comp_3,spec_comp_4,spec_comp_5,spec_comp_6,spec_comp_7,spec_comp_8,spec_comp_9,spec_iter_uniprot_sto_0,spec_iter_uniprot_sto_1,spec_iter_uniprot_sto_2,spec_iter_uniprot_sto_3,spec_iter_uniprot_sto_4,spec_iter_uniprot_sto_5,spec_iter_uniprot_sto_6,spec_iter_uniprot_sto_7,spec_iter_uniprot_sto_8,spec_iter_uniprot_sto_9,spec_iter_uniref_a3m_0,spec_iter_uniref_a3m_1,spec_iter_uniref_a3m_2,spec_iter_uniref_a3m_3,spec_iter_uniref_a3m_4,spec_iter_uniref_a3m_5,spec_iter_uniref_a3m_6,spec_iter_uniref_a3m_7,spec_iter_uniref_a3m_8,spec_iter_uniref_a3m_9,spec_iter_uniref_sto_0,spec_iter_uniref_sto_1,spec_iter_uniref_sto_2,spec_iter_uniref_sto_3,spec_iter_uniref_sto_4,spec_iter_uniref_sto_5,spec_iter_uniref_sto_6,spec_iter_uniref_sto_7,spec_iter_uniref_sto_8,spec_iter_uniref_sto_9,spec_pdb70_0,spec_pdb70_1,spec_pdb70_2,spec_pdb70_3,spec_pdb70_4,spec_pdb70_5,spec_pdb70_6,spec_pdb70_7,spec_pdb70_8,spec_pdb70_9,spec_pdb_0,spec_pdb_1,spec_pdb_2,spec_pdb_3,spec_pdb_4,spec_pdb_5,spec_pdb_6,spec_pdb_7,spec_pdb_8,spec_pdb_9,spec_struct_0,spec_struct_1,spec_struct_2,spec_struct_3,spec_struct_4,spec_struct_5,spec_struct_6,spec_struct_7,spec_struct_8,spec_struct_9,uniclust_oxmatch_a3m_0,uniclust_oxmatch_a3m_1,uniclust_oxmatch_a3m_2,uniclust_oxmatch_a3m_3,uniclust_oxmatch_a3m_4,uniclust_oxmatch_a3m_5,uniclust_oxmatch_a3m_6,uniclust_oxmatch_a3m_7,uniclust_oxmatch_a3m_8,uniclust_oxmatch_a3m_9
131,0.97684,0.97868,0.98204,0.97838,0.98145,0.98912,0.98935,0.98937,0.9895,0.99073,0.99087,0.98824,0.98898,0.98729,0.98751,0.97941,0.97889,0.98596,0.98548,0.97928,0.97737,0.98068,0.98194,0.98093,0.97954,0.97758,0.97844,0.98612,0.98531,0.97892,0.97644,0.98022,0.98221,0.98087,0.98299,0.98047,0.98146,0.9853,0.98522,0.98019,0.97984,0.98345,0.98215,0.98377,0.98195,0.97829,0.97805,0.98542,0.98539,0.98059,0.98049,0.98229,0.98289,0.98208,0.98131,0.97839,0.97783,0.9859,0.98431,0.97992,0.98038,0.98348,0.978,0.98453,0.98267,0.97825,0.97768,0.98563,0.98509,0.98153,0.97819,0.9803,0.98238,0.98029,0.98161,0.98,0.97973,0.98731,0.98618,0.97928,0.97543,0.97977,0.98329,0.98895,0.97391,0.98111,0.98129,0.98877,0.98707,0.97985,0.98032,0.98185,0.98223,0.9832,0.98537,0.97798,0.97977,0.98297,0.98096,0.98269,0.98331,0.96617,0.97968,0.97822,0.9173,0.9563,0.92305,0.9428,0.95583,0.94572,0.96186,0.57871,0.57455,0.58762,0.54086,0.97496,0.96729,0.95912,0.95437,0.56825,0.58162,0.8598,0.89903,0.53093,0.53557,0.97907,0.98597,0.97988,0.98386,0.9804,0.96303,1.0,0.53927,0.9492,0.95314,0.96634,0.61897,0.60377,0.60645,0.64929,0.9887,0.98863,0.98934,0.98958,0.99252,0.9927,0.98485,0.98786,0.98565,0.98596,0.5317,0.5553,0.54741,0.55456,0.53612,0.5806,0.5639,0.56675,0.5927,0.58104,0.98856,0.98884,0.99004,0.99111,0.99079,0.99214,0.99091,0.9937,0.98753,0.98881,0.53767,0.55745,0.53618,0.58037,0.5477,0.53283,0.57259,0.57764,0.58011,0.5822,0.98695,0.98636,0.99233,0.99207,0.99384,0.99323,0.99135,0.99328,0.98741,0.98546,0.5153,0.51685,0.55135,0.52695,0.53778,0.56548,0.59728,0.57015,0.57778,0.59518,0.53763,0.53318,0.53123,0.56287,0.56393,0.5505,0.56252,0.56712,0.58213,0.58235,0.52746,0.51592,0.51944,0.53883,0.60806,0.58054,0.59308,0.57101,0.57214,0.59134,0.52418,0.52677,0.52626,0.59533,0.596,0.53395,0.5406,0.57017,0.58272,0.54279
132,0.49175,0.49196,0.49186,0.48926,0.49138,0.54619,0.54444,0.54399,0.5429,0.53428,0.53197,0.52325,0.52609,0.52486,0.52981,0.49529,0.49314,0.49772,0.49628,0.49297,0.48954,0.49424,0.49546,0.4943,0.49197,0.4922,0.49224,0.49792,0.49699,0.49288,0.48983,0.49466,0.4944,0.49406,0.49541,0.49398,0.49298,0.49627,0.49838,0.49288,0.49294,0.49661,0.49494,0.49469,0.49549,0.49276,0.49285,0.49698,0.49587,0.49454,0.49279,0.49824,0.49542,0.49517,0.49379,0.49266,0.491,0.49614,0.49547,0.49211,0.49416,0.49601,0.49254,0.49607,0.49048,0.49417,0.49377,0.4995,0.4972,0.49416,0.49321,0.49264,0.49505,0.49305,0.49458,0.49377,0.49061,0.49807,0.49644,0.49304,0.48652,0.49387,0.49105,0.49899,0.48528,0.49235,0.49214,0.498,0.49491,0.49029,0.49241,0.4938,0.49479,0.49334,0.49689,0.49112,0.4958,0.49101,0.49026,0.49493,0.49451,0.47662,0.48835,0.48652,0.44726,0.46666,0.45401,0.45635,0.47708,0.45644,0.46567,0.96574,0.96168,0.95077,0.9725,0.48395,0.49215,0.47113,0.47393,0.96425,0.95495,0.44898,0.43875,0.92737,0.92401,0.49357,0.5007,0.4923,0.49724,0.49425,0.48317,0.5378,1.0,0.47143,0.47521,0.47953,0.82701,0.82843,0.825,0.88978,0.55088,0.54924,0.55034,0.54962,0.53571,0.5339,0.49432,0.5222,0.49257,0.49332,0.9762,0.96271,0.97984,0.96209,0.97875,0.96127,0.97671,0.97523,0.95227,0.94203,0.50024,0.49987,0.53129,0.53572,0.50671,0.53083,0.51652,0.52785,0.49897,0.50034,0.97934,0.96287,0.97647,0.95124,0.98168,0.97883,0.94958,0.96868,0.96721,0.94105,0.49983,0.50097,0.53009,0.53065,0.52875,0.50371,0.51361,0.50356,0.49884,0.49812,0.97841,0.97164,0.965,0.97789,0.97702,0.97553,0.95474,0.94853,0.96896,0.94977,0.98111,0.97678,0.97716,0.96478,0.96026,0.97886,0.97692,0.975,0.94112,0.94131,0.96922,0.9702,0.97806,0.97732,0.92386,0.95396,0.95262,0.97322,0.97269,0.95318,0.98086,0.98344,0.98641,0.93853,0.9379,0.98353,0.98647,0.97913,0.94383,0.7959
133,0.97809,0.9768,0.97696,0.98069,0.97726,0.94369,0.9439,0.94481,0.94574,0.952,0.95326,0.958,0.95928,0.96126,0.95762,0.9704,0.97174,0.97188,0.97248,0.97768,0.98031,0.97188,0.97327,0.97608,0.97398,0.97369,0.97253,0.97195,0.97277,0.97721,0.98088,0.97427,0.97353,0.97308,0.97335,0.97455,0.97503,0.97358,0.97389,0.9781,0.97812,0.97401,0.97345,0.97421,0.97254,0.97325,0.97339,0.9723,0.97309,0.97676,0.97713,0.96983,0.97323,0.97419,0.97221,0.97214,0.97315,0.97226,0.97354,0.97805,0.97709,0.97212,0.97508,0.97103,0.9698,0.97228,0.97366,0.97215,0.97296,0.97571,0.97935,0.97497,0.97443,0.97356,0.97472,0.9774,0.97546,0.9708,0.97251,0.97917,0.98298,0.97542,0.97301,0.96778,0.96659,0.97653,0.97679,0.96893,0.97167,0.97921,0.97803,0.97708,0.97505,0.97308,0.97178,0.98036,0.97643,0.97711,0.97867,0.97507,0.97509,0.98486,0.97952,0.98,0.97249,0.98463,0.95222,0.98177,0.95512,0.97332,0.98035,0.50672,0.50936,0.51863,0.4856,0.98048,0.96728,0.96718,0.95762,0.50196,0.51608,0.929,0.95864,0.46359,0.46344,0.96987,0.96978,0.97761,0.97135,0.97341,0.99565,0.9492,0.47185,1.0,0.95043,0.95194,0.55594,0.53872,0.54047,0.5815,0.94034,0.94136,0.94041,0.94044,0.95028,0.95248,0.97271,0.96386,0.97229,0.97181,0.47199,0.49163,0.47745,0.48734,0.47311,0.51486,0.49539,0.49886,0.52674,0.52538,0.9674,0.96666,0.95473,0.95238,0.96053,0.95684,0.96044,0.95842,0.96992,0.96861,0.4728,0.49547,0.47274,0.51586,0.47934,0.47143,0.50997,0.50634,0.50755,0.52421,0.96869,0.96935,0.95648,0.95817,0.95879,0.96095,0.96502,0.96086,0.97001,0.97232,0.45828,0.46609,0.48522,0.46721,0.47399,0.49388,0.52619,0.51044,0.50697,0.5289,0.47233,0.47064,0.46867,0.50072,0.49825,0.48176,0.49645,0.49354,0.52348,0.52399,0.46376,0.45779,0.46445,0.47566,0.54555,0.51659,0.52256,0.50183,0.50276,0.52688,0.46848,0.46842,0.46148,0.5273,0.52752,0.47034,0.47382,0.49664,0.52201,0.48303
134,0.96018,0.9602,0.96112,0.96068,0.96195,0.94586,0.94692,0.94668,0.94734,0.9529,0.95319,0.95297,0.95492,0.95582,0.95272,0.9542,0.95499,0.96013,0.95952,0.95753,0.95916,0.95527,0.95696,0.95766,0.95795,0.95662,0.95701,0.96002,0.96062,0.95786,0.95876,0.95604,0.95675,0.95613,0.9575,0.95901,0.95952,0.96128,0.96172,0.95857,0.95835,0.95848,0.95813,0.9567,0.95612,0.9555,0.95499,0.95895,0.96048,0.95741,0.95897,0.95363,0.95672,0.9558,0.9548,0.95702,0.95676,0.96035,0.96087,0.95963,0.959,0.95734,0.95524,0.95718,0.96368,0.95396,0.95444,0.959,0.95965,0.95793,0.95827,0.95666,0.95714,0.95471,0.9558,0.9578,0.95977,0.96158,0.9616,0.9593,0.96123,0.95646,0.96137,0.96016,0.97831,0.96025,0.96057,0.96243,0.96377,0.96093,0.9601,0.9595,0.9576,0.95915,0.9581,0.95522,0.95221,0.96246,0.96401,0.95831,0.95985,0.95986,0.96288,0.96245,0.93922,0.95866,0.9692,0.95609,0.97651,0.95903,0.96948,0.50675,0.50493,0.52024,0.484,0.96361,0.95651,0.98543,0.97721,0.50016,0.51356,0.90409,0.93393,0.46454,0.46657,0.95375,0.95843,0.95841,0.95608,0.95638,0.95323,0.95314,0.4739,0.95043,1.0,0.99142,0.54923,0.53208,0.53366,0.5917,0.94229,0.94272,0.94254,0.943,0.95268,0.95386,0.96283,0.95715,0.96222,0.96203,0.47593,0.49267,0.47907,0.4917,0.47677,0.51721,0.50027,0.50225,0.52851,0.51622,0.95486,0.95472,0.9489,0.94871,0.95053,0.94971,0.95075,0.95345,0.95629,0.95701,0.47802,0.49221,0.47748,0.51582,0.47941,0.47568,0.50916,0.51338,0.5153,0.51759,0.95398,0.95415,0.95102,0.95197,0.95466,0.954,0.95709,0.95519,0.95676,0.95633,0.46534,0.47215,0.48978,0.46999,0.47718,0.50148,0.53541,0.50512,0.5128,0.53241,0.47659,0.47605,0.47252,0.49631,0.49825,0.48317,0.49694,0.5019,0.51684,0.51714,0.46781,0.46518,0.46894,0.47858,0.54999,0.5169,0.52881,0.50615,0.50709,0.52828,0.47281,0.47212,0.47052,0.53122,0.5323,0.47477,0.47705,0.50413,0.51721,0.48784
135,0.96694,0.96773,0.969,0.96808,0.96957,0.96046,0.96139,0.96116,0.9617,0.96607,0.96629,0.96582,0.96742,0.96802,0.96561,0.96302,0.96346,0.96916,0.96848,0.9653,0.96587,0.96443,0.96561,0.96559,0.96578,0.96443,0.96515,0.96915,0.96926,0.96575,0.96538,0.96461,0.96546,0.96485,0.96633,0.96718,0.96772,0.97009,0.97021,0.96628,0.9659,0.96704,0.9666,0.9653,0.96568,0.96363,0.96301,0.96794,0.96924,0.96543,0.9668,0.96336,0.96562,0.96451,0.96388,0.965,0.96472,0.9697,0.96951,0.96696,0.96666,0.96642,0.9631,0.96667,0.97072,0.96226,0.96243,0.9682,0.9685,0.96619,0.96538,0.965,0.96563,0.96343,0.96435,0.96617,0.96793,0.97081,0.97045,0.9668,0.96724,0.96502,0.96897,0.96939,0.98075,0.96852,0.96878,0.97194,0.9723,0.96802,0.9675,0.96745,0.96661,0.96736,0.96759,0.96325,0.96115,0.96976,0.9707,0.96633,0.96769,0.96301,0.96927,0.96855,0.93458,0.95784,0.96143,0.95231,0.97937,0.95702,0.9684,0.52262,0.51861,0.53111,0.49363,0.96674,0.96224,0.98756,0.9798,0.5144,0.52762,0.89308,0.92538,0.4773,0.47814,0.96285,0.96847,0.96626,0.96538,0.96515,0.95726,0.96634,0.48078,0.95194,0.99142,1.0,0.56311,0.54756,0.54897,0.60476,0.95748,0.95782,0.95775,0.95828,0.96636,0.96733,0.97223,0.96892,0.97179,0.97159,0.48058,0.5045,0.49504,0.50663,0.48386,0.53098,0.51375,0.51749,0.54155,0.53036,0.96587,0.96579,0.96286,0.96345,0.96411,0.96403,0.96379,0.96721,0.96613,0.96733,0.48438,0.50452,0.48125,0.53038,0.49464,0.48132,0.52037,0.52757,0.53076,0.52992,0.9646,0.96457,0.96532,0.96583,0.96814,0.96713,0.96871,0.96812,0.96684,0.96598,0.46669,0.47187,0.498,0.47505,0.48139,0.51444,0.55127,0.5178,0.52519,0.5454,0.48932,0.47878,0.47811,0.51298,0.51202,0.49794,0.51068,0.51701,0.52741,0.53022,0.4758,0.46974,0.47383,0.48286,0.56278,0.53073,0.54355,0.52051,0.51958,0.5435,0.47463,0.47634,0.47479,0.54422,0.54441,0.47968,0.48714,0.51995,0.53136,0.50005
136,0.58463,0.58892,0.59283,0.58721,0.59059,0.62604,0.62507,0.62501,0.62436,0.61671,0.6167,0.61241,0.61056,0.6085,0.61306,0.59593,0.59405,0.5994,0.5994,0.59166,0.58599,0.59734,0.59466,0.59272,0.59112,0.58983,0.59114,0.59993,0.59827,0.58953,0.58501,0.59556,0.59547,0.59619,0.59604,0.59325,0.59367,0.5969,0.59631,0.59121,0.59148,0.59569,0.59581,0.59737,0.59941,0.5921,0.59238,0.59995,0.59721,0.59376,0.59174,0.603,0.5964,0.59667,0.59759,0.59049,0.59027,0.59891,0.59624,0.59025,0.5911,0.59783,0.59044,0.59885,0.58827,0.59419,0.5923,0.60014,0.59783,0.59563,0.5894,0.59419,0.59549,0.59703,0.59513,0.59366,0.59153,0.59975,0.5984,0.59042,0.58232,0.59487,0.59295,0.60259,0.57389,0.593,0.59203,0.60047,0.59619,0.58856,0.59108,0.59167,0.59673,0.59588,0.59947,0.58998,0.59883,0.59002,0.58495,0.59302,0.59263,0.5678,0.58388,0.58198,0.52052,0.55282,0.51943,0.5366,0.55918,0.53075,0.54947,0.86722,0.86653,0.87904,0.83655,0.57509,0.58473,0.54901,0.55458,0.85891,0.86708,0.48224,0.50098,0.79239,0.79359,0.59715,0.6019,0.59233,0.59961,0.59621,0.57383,0.61881,0.82701,0.55477,0.54923,0.56393,1.0,0.98731,0.98789,0.85442,0.62999,0.62955,0.63061,0.63032,0.61887,0.61697,0.59247,0.60647,0.59338,0.59418,0.82213,0.8456,0.82815,0.8446,0.82643,0.84671,0.84646,0.84658,0.84805,0.85079,0.60612,0.60783,0.60894,0.61206,0.60598,0.6115,0.60604,0.6112,0.60211,0.60298,0.82261,0.84035,0.82302,0.85394,0.83157,0.82411,0.85437,0.85121,0.85434,0.85182,0.60619,0.60628,0.61025,0.6079,0.61095,0.60733,0.60464,0.6095,0.60398,0.60038,0.80124,0.81308,0.84134,0.82014,0.82581,0.84897,0.85031,0.85252,0.85316,0.85167,0.82559,0.82111,0.81983,0.84274,0.84631,0.83437,0.84627,0.84582,0.8534,0.85377,0.82335,0.8145,0.81787,0.82952,0.8394,0.85313,0.85024,0.84868,0.85167,0.84701,0.82245,0.81951,0.81465,0.86306,0.86565,0.82739,0.83562,0.84995,0.84777,0.73441
137,0.56952,0.57256,0.57766,0.57226,0.57474,0.61022,0.6092,0.60971,0.60826,0.6006,0.6003,0.59573,0.59383,0.59182,0.59671,0.58154,0.57934,0.58348,0.5837,0.57637,0.57084,0.58078,0.57984,0.57668,0.57559,0.57536,0.57651,0.58534,0.58355,0.57544,0.57013,0.57925,0.58022,0.58078,0.57976,0.57665,0.57686,0.58232,0.58171,0.57701,0.57569,0.58036,0.58042,0.58309,0.58425,0.57747,0.57741,0.58486,0.58312,0.57856,0.5758,0.58604,0.58105,0.58055,0.58214,0.57591,0.5756,0.58378,0.57974,0.57511,0.5763,0.58186,0.57603,0.58352,0.57173,0.57984,0.57756,0.58551,0.58356,0.57978,0.57326,0.57897,0.58007,0.58045,0.58021,0.57932,0.57628,0.58482,0.58309,0.57554,0.56752,0.57971,0.57661,0.58746,0.55769,0.57791,0.57679,0.58501,0.58149,0.5727,0.57444,0.57637,0.58211,0.58013,0.58373,0.57622,0.58418,0.57599,0.5705,0.57873,0.57831,0.55225,0.56927,0.56742,0.5106,0.5363,0.50134,0.51856,0.54277,0.51311,0.5318,0.8656,0.86466,0.87637,0.83426,0.56015,0.5682,0.5319,0.53768,0.85807,0.86649,0.47339,0.48587,0.79192,0.78518,0.58218,0.58682,0.57698,0.58464,0.57959,0.55848,0.60372,0.82844,0.53914,0.53208,0.54756,0.98731,1.0,0.99931,0.84763,0.61469,0.61426,0.61511,0.61485,0.60333,0.60104,0.5779,0.58955,0.57804,0.57903,0.82468,0.85027,0.82747,0.84909,0.82919,0.84477,0.84753,0.84663,0.84448,0.84744,0.59206,0.59279,0.59341,0.5965,0.59068,0.59549,0.59162,0.59526,0.58799,0.58854,0.82216,0.84465,0.82554,0.85703,0.83116,0.82719,0.85511,0.84957,0.85285,0.84852,0.59157,0.59072,0.59406,0.59217,0.59498,0.59309,0.59027,0.59384,0.5889,0.58645,0.80289,0.81421,0.84572,0.82412,0.82888,0.85064,0.84626,0.85187,0.85207,0.84707,0.82547,0.8238,0.82346,0.84605,0.85075,0.83341,0.84749,0.8447,0.85082,0.85106,0.82438,0.81636,0.82174,0.83257,0.83724,0.85613,0.84729,0.84822,0.85154,0.84256,0.82495,0.82035,0.81655,0.86686,0.86942,0.83056,0.83808,0.84986,0.84489,0.72157
138,0.57135,0.57435,0.57956,0.57426,0.57687,0.61231,0.61125,0.61114,0.61071,0.60244,0.60223,0.59778,0.59578,0.5937,0.59913,0.58316,0.58091,0.58565,0.58605,0.57906,0.57284,0.58357,0.58239,0.57905,0.57758,0.57709,0.57802,0.58585,0.58501,0.57656,0.57249,0.58194,0.58248,0.58244,0.58253,0.57864,0.57959,0.58332,0.58319,0.57793,0.57867,0.58272,0.58191,0.58493,0.58626,0.5789,0.57975,0.5871,0.58442,0.58023,0.57841,0.58842,0.58396,0.58294,0.58435,0.57756,0.57753,0.58623,0.58217,0.57697,0.5786,0.58461,0.57757,0.58606,0.57334,0.58149,0.57944,0.58714,0.58646,0.58129,0.57527,0.5809,0.58232,0.58308,0.58246,0.58104,0.57778,0.58681,0.58513,0.57647,0.56896,0.58115,0.57849,0.5885,0.55994,0.57864,0.57889,0.58673,0.583,0.57467,0.57671,0.57849,0.58351,0.58142,0.58542,0.57817,0.58561,0.57791,0.57241,0.58053,0.58046,0.55468,0.57121,0.56935,0.51498,0.53781,0.50238,0.52242,0.54578,0.51543,0.53405,0.86313,0.86255,0.8738,0.83124,0.56199,0.56985,0.53575,0.53979,0.85543,0.86448,0.4743,0.4923,0.78171,0.78867,0.58398,0.58934,0.57879,0.58689,0.58242,0.56066,0.60599,0.82503,0.54047,0.53366,0.54897,0.98789,0.99931,1.0,0.84667,0.61713,0.61637,0.61761,0.61735,0.60579,0.60396,0.5794,0.59181,0.58006,0.58098,0.82297,0.84695,0.82371,0.84565,0.82619,0.84166,0.84497,0.84457,0.84199,0.84478,0.59332,0.59445,0.59631,0.59965,0.59334,0.59934,0.59371,0.59734,0.58999,0.59056,0.81986,0.84136,0.82415,0.85406,0.82745,0.82444,0.85203,0.84821,0.8516,0.84577,0.5937,0.59275,0.59643,0.5947,0.59806,0.59509,0.59232,0.5962,0.59073,0.58832,0.7994,0.81114,0.84223,0.82244,0.82598,0.84766,0.8436,0.84944,0.85075,0.84454,0.82197,0.82223,0.82159,0.84286,0.84768,0.83111,0.84486,0.84313,0.84803,0.84827,0.82049,0.813,0.82014,0.82867,0.83626,0.85344,0.8447,0.8468,0.84963,0.8399,0.82206,0.81673,0.8138,0.86475,0.8674,0.82837,0.83455,0.84686,0.84248,0.71993
139,0.61509,0.61849,0.62128,0.61768,0.61839,0.65843,0.65774,0.65828,0.65566,0.64729,0.64733,0.64264,0.64067,0.64145,0.64694,0.625,0.62293,0.62763,0.62837,0.61905,0.61423,0.62532,0.62349,0.62068,0.62,0.6188,0.62032,0.62839,0.62709,0.61844,0.61345,0.62347,0.62405,0.6247,0.62473,0.62177,0.62232,0.62649,0.62557,0.6188,0.61986,0.62423,0.62461,0.62578,0.62904,0.62047,0.62069,0.62816,0.62663,0.62067,0.6193,0.63028,0.62535,0.62402,0.62657,0.61967,0.61946,0.62748,0.62497,0.61832,0.61957,0.62658,0.61879,0.62841,0.61708,0.62222,0.62015,0.62885,0.62723,0.62274,0.61697,0.62279,0.62457,0.62457,0.62352,0.62358,0.62127,0.62981,0.62803,0.61864,0.61064,0.62418,0.62226,0.63107,0.60319,0.62207,0.62223,0.62937,0.62571,0.61723,0.61913,0.62093,0.62594,0.62484,0.62698,0.61998,0.62611,0.61929,0.61443,0.62118,0.62106,0.59685,0.61364,0.61143,0.55356,0.58306,0.55437,0.5693,0.59842,0.56605,0.58257,0.9299,0.92162,0.93232,0.89058,0.60454,0.6192,0.58595,0.59557,0.92621,0.93835,0.49565,0.53266,0.84682,0.84744,0.62606,0.63151,0.61991,0.62831,0.62502,0.60009,0.64922,0.88977,0.5815,0.59222,0.60528,0.85442,0.84763,0.84654,1.0,0.66331,0.66256,0.66174,0.66176,0.64991,0.64814,0.6274,0.63934,0.62492,0.62569,0.89438,0.90944,0.9073,0.91125,0.89691,0.94335,0.93221,0.93502,0.95477,0.93612,0.63558,0.6355,0.63843,0.64394,0.63594,0.64127,0.63629,0.64104,0.62994,0.63149,0.89761,0.9146,0.89788,0.93239,0.90976,0.89342,0.92898,0.94389,0.94612,0.93718,0.63398,0.63289,0.64082,0.63862,0.64137,0.6381,0.63446,0.63965,0.6306,0.6289,0.86269,0.87086,0.90814,0.88357,0.89875,0.93338,0.95663,0.92504,0.94502,0.95803,0.89873,0.8928,0.88979,0.92272,0.92106,0.91516,0.93111,0.93459,0.93709,0.93772,0.87426,0.8656,0.87871,0.90069,0.94989,0.93597,0.95673,0.93829,0.94022,0.95554,0.87812,0.88442,0.8858,0.94137,0.94184,0.89369,0.901,0.93587,0.93359,0.81819
140,0.9753,0.979,0.98134,0.97918,0.98028,0.99945,0.99931,0.99961,0.99947,0.99654,0.99648,0.99449,0.99438,0.996,0.99718,0.97986,0.9786,0.98587,0.98522,0.97838,0.97452,0.9814,0.98065,0.97876,0.97863,0.97631,0.97757,0.98578,0.98488,0.97659,0.97361,0.98131,0.9813,0.98194,0.98212,0.98052,0.9815,0.98456,0.98472,0.97867,0.97824,0.98241,0.98281,0.98237,0.9861,0.97738,0.97713,0.9854,0.9849,0.97941,0.97913,0.98459,0.98215,0.98076,0.9823,0.97679,0.97665,0.98539,0.98376,0.97832,0.97913,0.98285,0.97645,0.98411,0.9761,0.97772,0.97656,0.98542,0.98489,0.98124,0.97624,0.98083,0.9809,0.98118,0.98018,0.9822,0.98142,0.9875,0.98606,0.9783,0.97258,0.9822,0.98128,0.98681,0.96285,0.98219,0.98203,0.98755,0.98526,0.97749,0.9787,0.97967,0.98485,0.98317,0.9849,0.97844,0.98201,0.97985,0.97693,0.97935,0.97988,0.95827,0.97633,0.97393,0.90113,0.94395,0.90166,0.92706,0.94205,0.92125,0.94656,0.58827,0.58518,0.60032,0.55492,0.96668,0.96392,0.94367,0.94142,0.5797,0.59448,0.83317,0.87663,0.5428,0.54771,0.98039,0.98748,0.97944,0.98388,0.98209,0.95992,0.9887,0.55088,0.94034,0.94229,0.95748,0.63017,0.615,0.61713,0.66331,1.0,0.99997,0.99793,0.998,0.99722,0.99675,0.98954,0.99524,0.98679,0.98722,0.5504,0.57067,0.56213,0.57365,0.55187,0.5976,0.57852,0.58163,0.60952,0.59448,0.98912,0.98942,0.98162,0.9845,0.9812,0.9844,0.98152,0.98818,0.98563,0.98699,0.54961,0.5758,0.55449,0.59771,0.56437,0.54802,0.58533,0.59196,0.59423,0.5957,0.98772,0.98715,0.98461,0.98376,0.98915,0.98587,0.98784,0.98917,0.98666,0.98455,0.5227,0.53403,0.56921,0.53825,0.55541,0.58012,0.61426,0.5821,0.59215,0.61116,0.55016,0.54891,0.5468,0.58155,0.58193,0.56815,0.57741,0.58203,0.5955,0.59597,0.53446,0.52745,0.53283,0.55631,0.62663,0.59788,0.6099,0.58466,0.58649,0.60894,0.53516,0.53796,0.53955,0.61052,0.61014,0.5471,0.55181,0.58304,0.59294,0.55782
