,Elo_0,Elo_1,Elo_2,Elo_3,Elo_4,avg_refine_0,avg_refine_1,avg_refine_2,avg_refine_3,avg_refine_4,default_af_0,default_af_1,default_af_2,default_af_3,default_af_4,default_af_5,default_af_6,default_af_7,default_af_8,default_af_9,default_img_0,default_img_1,default_img_2,default_img_3,default_img_4,default_img_5,default_img_6,default_img_7,default_img_8,default_img_9,default_mul_newest_0,default_mul_newest_1,default_mul_newest_10,default_mul_newest_11,default_mul_newest_12,default_mul_newest_13,default_mul_newest_14,default_mul_newest_15,default_mul_newest_16,default_mul_newest_17,default_mul_newest_18,default_mul_newest_19,default_mul_newest_2,default_mul_newest_20,default_mul_newest_21,default_mul_newest_22,default_mul_newest_23,default_mul_newest_24,default_mul_newest_3,default_mul_newest_4,default_mul_newest_5,default_mul_newest_6,default_mul_newest_7,default_mul_newest_8,default_mul_newest_9,default_multimer_0,default_multimer_1,default_multimer_2,default_multimer_3,default_multimer_4,default_multimer_5,default_multimer_6,default_multimer_7,default_multimer_8,default_multimer_9,default_struct_0,default_struct_1,default_struct_2,default_struct_3,default_struct_4,default_struct_5,default_struct_6,default_struct_7,default_struct_8,default_struct_9,default_uniclust30_0,default_uniclust30_1,default_uniclust30_2,default_uniclust30_3,default_uniclust30_4,default_uniclust30_5,default_uniclust30_6,default_uniclust30_7,default_uniclust30_8,default_uniclust30_9,default_uniref30_22_0,default_uniref30_22_1,default_uniref30_22_10,default_uniref30_22_11,default_uniref30_22_12,default_uniref30_22_13,default_uniref30_22_14,default_uniref30_22_15,default_uniref30_22_16,default_uniref30_22_17,default_uniref30_22_18,default_uniref30_22_19,default_uniref30_22_2,default_uniref30_22_20,default_uniref30_22_21,default_uniref30_22_22,default_uniref30_22_23,default_uniref30_22_24,default_uniref30_22_3,default_uniref30_22_4,default_uniref30_22_5,default_uniref30_22_6,default_uniref30_22_7,default_uniref30_22_8,default_uniref30_22_9,img_multimer_0,img_multimer_1,img_multimer_2,img_multimer_3,img_multimer_4,img_multimer_5,img_multimer_6,img_multimer_7,img_multimer_8,img_multimer_9,iter_1_0,iter_1_1,iter_1_2,iter_1_3,iter_1_4,iter_1_5,iter_1_6,iter_1_7,iter_1_8,iter_1_9,iter_1_old_0,iter_1_old_1,iter_1_old_2,iter_1_old_3,iter_1_old_4,iter_1_old_5,iter_1_old_6,iter_1_old_7,iter_1_old_8,iter_1_old_9,iter_2_old_0,iter_2_old_1,iter_2_old_2,iter_2_old_3,iter_2_old_4,iter_2_old_5,iter_2_old_6,iter_2_old_7,iter_2_old_8,iter_2_old_9,lewis_0,lewis_1,lewis_2,lewis_3,lewis_4,spec_af_0,spec_af_1,spec_af_2,spec_af_3,spec_af_4,spec_af_5,spec_af_6,spec_af_7,spec_af_8,spec_af_9,spec_iter_uniprot_sto_0,spec_iter_uniprot_sto_1,spec_iter_uniprot_sto_2,spec_iter_uniprot_sto_3,spec_iter_uniprot_sto_4,spec_iter_uniprot_sto_5,spec_iter_uniprot_sto_6,spec_iter_uniprot_sto_7,spec_iter_uniprot_sto_8,spec_iter_uniprot_sto_9,spec_iter_uniref_a3m_0,spec_iter_uniref_a3m_1,spec_iter_uniref_a3m_2,spec_iter_uniref_a3m_3,spec_iter_uniref_a3m_4,spec_iter_uniref_a3m_5,spec_iter_uniref_a3m_6,spec_iter_uniref_a3m_7,spec_iter_uniref_a3m_8,spec_iter_uniref_a3m_9,spec_iter_uniref_sto_0,spec_iter_uniref_sto_1,spec_iter_uniref_sto_2,spec_iter_uniref_sto_3,spec_iter_uniref_sto_4,spec_iter_uniref_sto_5,spec_iter_uniref_sto_6,spec_iter_uniref_sto_7,spec_iter_uniref_sto_8,spec_iter_uniref_sto_9,spec_struct_0,spec_struct_1,spec_struct_2,spec_struct_3,spec_struct_4,spec_struct_5,spec_struct_6,spec_struct_7,spec_struct_8,spec_struct_9,uniclust_oxmatch_a3m_0,uniclust_oxmatch_a3m_1,uniclust_oxmatch_a3m_2,uniclust_oxmatch_a3m_3,uniclust_oxmatch_a3m_4,uniclust_oxmatch_a3m_5,uniclust_oxmatch_a3m_6,uniclust_oxmatch_a3m_7,uniclust_oxmatch_a3m_8,uniclust_oxmatch_a3m_9
102,0.5707,0.61694,0.62139,0.48334,0.5196,0.58499,0.57141,0.57185,0.58326,0.49117,0.63997,0.54338,0.53181,0.47629,0.65135,0.50097,0.48438,0.51335,0.54403,0.51093,0.63651,0.52475,0.54309,0.75115,0.54862,0.49178,0.70276,0.58307,0.51506,0.60252,0.59611,0.59258,0.71994,0.73157,0.66933,0.68159,0.69399,0.58791,0.52739,0.62852,0.59619,0.68021,0.57674,0.5165,0.41499,0.65578,0.95685,0.71731,0.58058,0.58213,0.63721,0.59647,0.59508,0.59095,0.71661,0.64849,0.58379,0.7621,0.49654,0.61143,0.54902,0.69643,0.52868,0.67571,0.69791,0.60224,0.4535,0.59434,0.57996,0.5998,0.52881,0.58328,0.59242,0.64671,0.49247,0.57535,0.56805,0.55025,0.63867,0.60708,0.65187,0.7329,0.64017,0.57293,0.66732,0.58725,0.6066,0.44979,0.64952,0.66633,0.63436,0.65176,0.38255,0.58498,0.47867,0.76786,0.71672,0.60572,0.79971,0.58436,0.61703,0.63171,1.0,0.58395,0.60728,0.68031,0.51694,0.46585,0.57956,0.57294,0.46161,0.45652,0.40923,0.41353,0.40032,0.40452,0.46461,0.47463,0.4868,0.38875,0.52725,0.60709,0.65004,0.67188,0.43257,0.51973,0.52465,0.51034,0.81745,0.47454,0.61666,0.57014,0.58957,0.66868,0.49741,0.62001,0.73022,0.46769,0.45631,0.46858,0.7184,0.71325,0.6462,0.81357,0.47034,0.58942,0.62182,0.73745,0.63815,0.4747,0.60644,0.58906,0.57618,0.56878,0.56782,0.53709,0.47343,0.47695,0.47783,0.48235,0.48626,0.47366,0.56897,0.59466,0.58377,0.58138,0.57612,0.50143,0.7128,0.53088,0.45125,0.52042,0.48131,0.80008,0.53514,0.4088,0.43895,0.45615,0.45758,0.40784,0.43238,0.43158,0.49699,0.52702,0.56256,0.62522,0.66999,0.75344,0.50589,0.43196,0.45473,0.75984,0.73384,0.59854,0.46822,0.48943,0.61431,0.5062,0.48693,0.51433,0.49609,0.51993,0.47539,0.50281,0.49547,0.55506,0.62235,0.51685,0.59504,0.48146,0.55903,0.6045,0.46101,0.41,0.7758
103,0.94402,0.93108,0.84,0.82326,0.68077,0.98915,0.96173,0.96731,0.81028,0.76514,0.71272,0.61185,0.48762,0.63373,0.69231,0.64596,0.46039,0.49912,0.52076,0.61588,0.87063,0.68134,0.36987,0.46253,0.37873,0.54151,0.51777,0.44638,0.45049,0.56863,0.93193,0.9202,0.86002,0.57116,0.84321,0.70268,0.73418,0.79647,0.41318,0.75954,0.38576,0.52719,0.98209,0.34408,0.52803,0.55624,0.61153,0.46889,0.99047,0.95626,0.86317,0.85766,0.83919,0.83598,0.79863,0.84636,0.96183,0.4884,0.72417,0.81537,0.67119,0.81269,0.55225,0.50281,0.55239,0.8707,0.80139,0.79494,0.82146,0.67693,0.60245,0.97142,0.80071,0.59139,0.66891,0.97211,0.93422,0.7593,0.74741,0.94637,0.66189,0.5566,0.78534,0.48125,0.52056,0.98061,0.94969,0.65658,0.8115,0.72411,0.85622,0.6872,0.34714,0.49589,0.68541,0.5348,0.79949,0.96765,0.53998,0.45552,0.68442,0.51863,0.58437,1.0,0.87786,0.88987,0.82925,0.81087,0.79726,0.48733,0.38837,0.39782,0.3764,0.53658,0.37421,0.37768,0.35422,0.44252,0.55908,0.56716,0.82197,0.74094,0.57519,0.57129,0.79712,0.3522,0.35821,0.36418,0.68048,0.52708,0.84314,0.94712,0.83263,0.86911,0.59009,0.52601,0.54645,0.69206,0.67057,0.66371,0.86373,0.54336,0.62875,0.49104,0.59741,0.66637,0.70361,0.42315,0.47523,0.34154,0.97951,0.98241,0.97753,0.9521,0.94819,0.47742,0.63396,0.62708,0.62501,0.60692,0.43031,0.6208,0.48924,0.52652,0.51598,0.98125,0.8305,0.63791,0.70382,0.61061,0.64692,0.65388,0.4563,0.53174,0.63544,0.36601,0.36749,0.36089,0.36373,0.34065,0.59921,0.58795,0.37753,0.60785,0.42737,0.50486,0.63049,0.5877,0.47776,0.57698,0.33844,0.52848,0.57406,0.57068,0.41294,0.35606,0.42626,0.38704,0.66434,0.58312,0.6392,0.36158,0.34536,0.40253,0.39811,0.86242,0.8569,0.68257,0.78927,0.36259,0.54649,0.52275,0.47935,0.61763,0.55604
104,0.86516,0.91405,0.9714,0.80529,0.35615,0.88839,0.90598,0.88553,0.70246,0.76937,0.81389,0.57746,0.55662,0.59671,0.79795,0.60934,0.6085,0.6869,0.54075,0.46209,0.88715,0.69251,0.68508,0.96576,0.39628,0.55482,0.59145,0.44797,0.46177,0.58494,0.93919,0.95156,0.97191,0.64526,0.93335,0.79056,0.81076,0.87548,0.4501,0.84272,0.38824,0.5247,0.90088,0.34713,0.52429,0.57864,0.63514,0.52314,0.88754,0.91229,0.88642,0.9762,0.75282,0.46269,0.86084,0.91727,0.90155,0.77894,0.71319,0.95156,0.36755,0.78694,0.55805,0.5251,0.71001,0.9697,0.7055,0.71925,0.45114,0.63077,0.59461,0.46916,0.81975,0.61302,0.59198,0.90694,0.89909,0.41453,0.81124,0.91288,0.58738,0.61848,0.85919,0.45346,0.56513,0.8879,0.90426,0.34777,0.8981,0.77983,0.81982,0.44789,0.51963,0.67013,0.35704,0.55646,0.78324,0.91334,0.63253,0.46802,0.7232,0.69785,0.60728,0.87786,1.0,0.98402,0.75688,0.69679,0.79781,0.55558,0.38799,0.39016,0.39017,0.39195,0.38425,0.38724,0.53144,0.44778,0.37937,0.36539,0.83972,0.79339,0.66722,0.61089,0.71725,0.67315,0.6751,0.65448,0.57644,0.42469,0.97234,0.90525,0.93748,0.47757,0.71461,0.58905,0.66656,0.79866,0.34494,0.66951,0.48897,0.79947,0.58838,0.60143,0.71951,0.55861,0.72187,0.47186,0.49791,0.62282,0.90767,0.89274,0.90156,0.89759,0.89574,0.57517,0.59543,0.59202,0.59102,0.57615,0.45411,0.58325,0.5564,0.57922,0.57408,0.88731,0.75429,0.34391,0.8395,0.53599,0.34398,0.34846,0.37083,0.55058,0.63888,0.40069,0.60022,0.37392,0.59327,0.52336,0.37837,0.56323,0.41301,0.5984,0.43685,0.82014,0.60542,0.58986,0.66633,0.57796,0.61104,0.65977,0.55918,0.55751,0.47498,0.62065,0.47695,0.40426,0.63535,0.37943,0.63009,0.39518,0.36628,0.40528,0.39078,0.79967,0.85892,0.73451,0.75098,0.3821,0.61388,0.48952,0.57309,0.50343,0.57487
105,0.88228,0.93221,0.94784,0.82708,0.67802,0.90557,0.93011,0.90668,0.72212,0.78391,0.82511,0.58911,0.5424,0.59872,0.80889,0.45003,0.60953,0.55503,0.53841,0.58793,0.8769,0.69074,0.37187,0.952,0.39489,0.55656,0.62331,0.57703,0.44795,0.57963,0.95995,0.96945,0.95954,0.62359,0.94491,0.81082,0.79253,0.89141,0.44312,0.82412,0.38497,0.53029,0.92148,0.66473,0.52294,0.59735,0.7102,0.51124,0.90273,0.92706,0.87364,0.96894,0.77438,0.76853,0.84145,0.89688,0.92323,0.59228,0.71526,0.94471,0.3664,0.81326,0.38596,0.52058,0.70956,0.95573,0.72798,0.74322,0.75187,0.63078,0.60137,0.92378,0.85028,0.62377,0.65116,0.92963,0.92687,0.41569,0.80866,0.93781,0.60725,0.62951,0.86182,0.46027,0.55005,0.90689,0.91911,0.34599,0.91329,0.76855,0.81716,0.66854,0.35059,0.56206,0.68083,0.77328,0.7878,0.93604,0.633,0.57983,0.72131,0.50988,0.68031,0.88987,0.98402,1.0,0.75477,0.71604,0.78996,0.5376,0.3883,0.39103,0.52755,0.38902,0.38354,0.38473,0.36201,0.44647,0.37672,0.56825,0.86989,0.79224,0.64559,0.59025,0.74157,0.35504,0.36026,0.3683,0.80125,0.42402,0.95834,0.93316,0.92933,0.9837,0.69496,0.56435,0.64441,0.80582,0.34338,0.66795,0.97141,0.64116,0.61286,0.57453,0.69831,0.5779,0.72103,0.45782,0.48507,0.34041,0.92702,0.91158,0.92206,0.92348,0.92184,0.55902,0.59732,0.59369,0.59267,0.57547,0.44602,0.5843,0.53979,0.57673,0.57095,0.90613,0.78087,0.63784,0.83724,0.56101,0.34277,0.34698,0.4558,0.66078,0.65626,0.39381,0.59903,0.36834,0.36689,0.34325,0.57972,0.56655,0.40607,0.59594,0.43537,0.84573,0.62822,0.76929,0.46654,0.57699,0.60898,0.64438,0.71124,0.55933,0.40371,0.6221,0.46598,0.39533,0.63514,0.58759,0.63178,0.38967,0.36252,0.39718,0.38944,0.806,0.87051,0.73046,0.7456,0.37794,0.61364,0.4846,0.59042,0.62999,0.57224
106,0.7966,0.77234,0.74406,0.64969,0.35533,0.8066,0.77591,0.78131,0.65906,0.62703,0.61221,0.56885,0.538,0.71147,0.60599,0.71155,0.75451,0.55055,0.5468,0.69504,0.81093,0.35593,0.68971,0.74223,0.39113,0.52309,0.50939,0.59127,0.44675,0.46756,0.77835,0.76316,0.45467,0.511,0.7303,0.59135,0.64062,0.71963,0.43362,0.41974,0.69033,0.6557,0.79249,0.66837,0.55108,0.54904,0.53203,0.43884,0.80889,0.78522,0.80782,0.74325,0.65426,0.65221,0.43457,0.77309,0.77751,0.5549,0.38311,0.72914,0.68467,0.63656,0.38821,0.51921,0.57991,0.4512,0.6413,0.63147,0.64385,0.70803,0.59468,0.7852,0.67092,0.62217,0.63368,0.78355,0.76094,0.70412,0.46915,0.76687,0.59126,0.56275,0.4397,0.42548,0.51265,0.79474,0.78263,0.66369,0.723,0.69408,0.86063,0.70022,0.35069,0.56844,0.68237,0.61388,0.66045,0.78088,0.52049,0.45189,0.6669,0.51856,0.51679,0.82925,0.75643,0.75477,1.0,0.66401,0.76948,0.5027,0.38832,0.37985,0.53129,0.5407,0.37939,0.38857,0.357,0.59902,0.56337,0.5481,0.69697,0.46944,0.57284,0.54524,0.6311,0.35477,0.68336,0.6734,0.60435,0.52421,0.74798,0.76734,0.44342,0.74485,0.60041,0.57317,0.52751,0.57838,0.66955,0.65855,0.4566,0.53085,0.59192,0.49664,0.55276,0.72588,0.69843,0.71575,0.47691,0.62241,0.79053,0.79597,0.78866,0.76887,0.76705,0.51546,0.43206,0.70293,0.69723,0.43431,0.68387,0.69757,0.53238,0.50822,0.52354,0.79597,0.6434,0.64505,0.44032,0.62984,0.34336,0.34668,0.3708,0.53324,0.6103,0.57309,0.37064,0.55543,0.38013,0.52451,0.37586,0.37125,0.39783,0.62057,0.42249,0.68977,0.60624,0.56757,0.4835,0.57924,0.34081,0.55349,0.57153,0.56015,0.44975,0.36197,0.44719,0.58021,0.70985,0.57815,0.64904,0.38327,0.36002,0.40967,0.39653,0.77677,0.72348,0.39403,0.76947,0.63499,0.52945,0.60657,0.46288,0.47892,0.49879
107,0.76658,0.75739,0.66779,0.46567,0.49742,0.81035,0.7945,0.79656,0.9918,0.92216,0.66441,0.61075,0.48551,0.56794,0.64084,0.56998,0.58468,0.50028,0.51974,0.55277,0.68426,0.34657,0.36258,0.6586,0.37196,0.52125,0.49835,0.56211,0.42488,0.53854,0.74826,0.74938,0.68538,0.59371,0.68483,0.7013,0.70109,0.63261,0.40486,0.57848,0.51127,0.52014,0.80717,0.34196,0.49968,0.52171,0.48467,0.45282,0.80959,0.77796,0.67133,0.6833,0.81796,0.81666,0.61387,0.43526,0.79675,0.48129,0.3711,0.64621,0.49584,0.55575,0.7212,0.54008,0.5464,0.45437,0.9757,0.97577,0.89067,0.83821,0.62265,0.79992,0.74487,0.57807,0.62154,0.79883,0.77635,0.58035,0.56377,0.78185,0.66192,0.54912,0.4422,0.48313,0.59953,0.8056,0.77822,0.47853,0.65301,0.38602,0.67392,0.64327,0.34371,0.57169,0.50377,0.53098,0.75904,0.79655,0.49848,0.44773,0.44116,0.68661,0.46585,0.81087,0.69679,0.71604,0.66396,1.0,0.67865,0.4943,0.50401,0.39553,0.37481,0.38261,0.504,0.3776,0.35103,0.45048,0.38611,0.36016,0.73302,0.55965,0.72572,0.55965,0.93234,0.48972,0.49077,0.35619,0.53016,0.52158,0.66227,0.78605,0.65448,0.70551,0.75542,0.51494,0.54107,0.80836,0.4897,0.4838,0.68417,0.54047,0.63544,0.47764,0.71928,0.66108,0.52421,0.4134,0.56884,0.33639,0.79916,0.80748,0.80144,0.78842,0.78627,0.48041,0.43374,0.55971,0.55746,0.56386,0.54902,0.56659,0.48565,0.5261,0.51604,0.80883,0.85749,0.48238,0.72349,0.60071,0.47998,0.48811,0.38286,0.459,0.58728,0.56596,0.36297,0.34778,0.35755,0.50355,0.37163,0.58733,0.38919,0.59599,0.42057,0.50137,0.62998,0.57287,0.62016,0.50106,0.33762,0.52742,0.49452,0.65505,0.41892,0.3499,0.55184,0.57443,0.37834,0.56122,0.53408,0.53937,0.51324,0.57685,0.57987,0.73926,0.74036,0.40195,0.66184,0.35631,0.58591,0.49507,0.63511,0.51761,0.53459
108,0.78686,0.77667,0.78194,0.68249,0.62047,0.78035,0.76612,0.75789,0.6756,0.69128,0.42186,0.56612,0.54979,0.58658,0.61707,0.44445,0.43488,0.53322,0.61754,0.61703,0.92124,0.34863,0.62823,0.46095,0.3967,0.57258,0.60419,0.39926,0.46404,0.57077,0.82483,0.78264,0.82662,0.63737,0.73877,0.70873,0.83552,0.71399,0.4553,0.72292,0.64901,0.49452,0.77794,0.61279,0.58258,0.58921,0.58826,0.52712,0.7841,0.78932,0.91531,0.7619,0.73142,0.4311,0.85913,0.89099,0.77405,0.59775,0.6689,0.74427,0.36452,0.45471,0.38998,0.52891,0.59685,0.8035,0.41484,0.66104,0.72508,0.79833,0.47691,0.77568,0.77666,0.71475,0.57645,0.77188,0.74304,0.3911,0.67106,0.76059,0.6899,0.55311,0.71715,0.4282,0.62003,0.76724,0.80061,0.33893,0.71348,0.68668,0.91474,0.47465,0.35382,0.57368,0.6383,0.51035,0.78717,0.7741,0.57682,0.46887,0.47018,0.48402,0.57955,0.79726,0.79781,0.78996,0.76948,0.67865,1.0,0.6071,0.37206,0.38181,0.37271,0.37637,0.36701,0.36586,0.36076,0.5553,0.52006,0.58925,0.67618,0.66326,0.58793,0.64672,0.65609,0.61258,0.35388,0.36175,0.51016,0.36989,0.78409,0.75416,0.74532,0.76625,0.59829,0.7247,0.59669,0.67331,0.33553,0.60261,0.79344,0.69852,0.67696,0.71794,0.45419,0.52457,0.46233,0.68001,0.57771,0.56179,0.78329,0.76945,0.77213,0.75216,0.74842,0.52293,0.58382,0.58205,0.58053,0.58093,0.43059,0.41284,0.6199,0.54683,0.52829,0.78291,0.73751,0.58646,0.73927,0.50548,0.3347,0.60613,0.42351,0.50922,0.52723,0.40543,0.6719,0.5875,0.55999,0.55791,0.65658,0.65296,0.4433,0.72194,0.51695,0.45974,0.51108,0.57063,0.56753,0.35803,0.55985,0.63744,0.49078,0.61703,0.44358,0.71323,0.45339,0.4156,0.73433,0.38604,0.73592,0.41683,0.38086,0.42868,0.42097,0.81208,0.78266,0.60115,0.44641,0.58146,0.54244,0.61064,0.45539,0.50409,0.52898
109,0.49478,0.48486,0.57212,0.4827,0.37359,0.4759,0.61473,0.46132,0.48992,0.49917,0.6121,0.74499,0.75759,0.53287,0.6191,0.61946,0.64494,0.71397,0.76395,0.62425,0.58136,0.3849,0.40341,0.63722,0.41426,0.54814,0.80895,0.59633,0.53349,0.57764,0.52405,0.49495,0.56501,0.755,0.61934,0.58535,0.64906,0.5257,0.59855,0.60778,0.59203,0.65021,0.47186,0.37367,0.3867,0.66522,0.58118,0.58198,0.47331,0.48991,0.57193,0.54681,0.55728,0.62267,0.54755,0.56412,0.46459,0.50457,0.56763,0.64158,0.39836,0.63979,0.41997,0.64991,0.7215,0.5568,0.47337,0.47275,0.51311,0.62716,0.61199,0.46664,0.46125,0.77208,0.709,0.46896,0.44869,0.57834,0.64337,0.61404,0.68326,0.65836,0.61245,0.62701,0.79737,0.46162,0.50387,0.52828,0.51131,0.47131,0.59716,0.69034,0.37428,0.76592,0.54106,0.69413,0.6576,0.47027,0.6697,0.68587,0.65986,0.58952,0.57279,0.48703,0.55551,0.5376,0.5027,0.49421,0.60703,1.0,0.41549,0.56713,0.40675,0.57797,0.55778,0.54251,0.3956,0.59433,0.57352,0.42804,0.44915,0.65404,0.59832,0.81869,0.47145,0.37684,0.38613,0.37451,0.66209,0.61558,0.57152,0.45798,0.6224,0.62722,0.5768,0.83422,0.65694,0.55021,0.52515,0.37554,0.56332,0.64185,0.63984,0.64731,0.59134,0.7104,0.64443,0.6196,0.7523,0.34894,0.4753,0.46383,0.46795,0.45402,0.45057,0.69242,0.51319,0.61378,0.61297,0.63551,0.52014,0.50306,0.78339,0.64907,0.64732,0.47552,0.48233,0.52998,0.57203,0.7596,0.52785,0.37195,0.47823,0.67709,0.70475,0.59587,0.40583,0.37401,0.36914,0.56239,0.43523,0.44506,0.60728,0.59749,0.53922,0.64636,0.65103,0.69557,0.54468,0.34697,0.53158,0.7088,0.56737,0.60776,0.48096,0.37561,0.61892,0.63983,0.59783,0.42085,0.39527,0.62799,0.5873,0.65431,0.63733,0.54629,0.5446,0.57659,0.62825,0.55507,0.6291,0.67238,0.45532,0.56692,0.59084
110,0.39316,0.39281,0.38563,0.38453,0.33691,0.38843,0.68699,0.38579,0.38181,0.50125,0.57836,0.40462,0.40056,0.37465,0.37197,0.38426,0.37487,0.39639,0.39475,0.58557,0.67149,0.64924,0.3479,0.68091,0.36344,0.50106,0.50948,0.45054,0.41544,0.43232,0.38679,0.38734,0.38248,0.70525,0.67754,0.37635,0.3796,0.38664,0.36348,0.37346,0.36011,0.44785,0.38876,0.32644,0.52259,0.47306,0.47887,0.39554,0.38821,0.39123,0.67731,0.68438,0.3825,0.38017,0.37612,0.38009,0.38619,0.39799,0.6731,0.38486,0.64915,0.56881,0.4791,0.58232,0.63595,0.38745,0.38488,0.50517,0.52026,0.49957,0.3924,0.68204,0.37607,0.41514,0.3853,0.68699,0.38891,0.3787,0.38882,0.68589,0.4059,0.38838,0.67869,0.38528,0.46049,0.38868,0.3907,0.63876,0.38699,0.6626,0.38324,0.37742,0.50616,0.40003,0.64279,0.46913,0.43216,0.38834,0.48425,0.44627,0.37885,0.48851,0.46157,0.38837,0.38799,0.3883,0.38832,0.50401,0.37206,0.41598,1.0,0.49497,0.42996,0.56641,0.45883,0.47722,0.37362,0.46843,0.69901,0.40177,0.38422,0.39205,0.52163,0.41179,0.51422,0.65106,0.34115,0.34361,0.47855,0.41279,0.38687,0.38893,0.38844,0.38612,0.38641,0.4077,0.4048,0.51079,0.63863,0.32944,0.38663,0.40382,0.39547,0.69141,0.51711,0.40962,0.70638,0.67256,0.38278,0.3197,0.38834,0.3885,0.38835,0.68756,0.38863,0.40208,0.37267,0.37044,0.36971,0.56657,0.36777,0.5735,0.39732,0.37138,0.37692,0.38768,0.36898,0.62134,0.3651,0.42463,0.62844,0.3288,0.44391,0.44915,0.45532,0.34657,0.55025,0.31968,0.33412,0.50784,0.37241,0.53777,0.34746,0.52502,0.38236,0.40734,0.39026,0.68722,0.38746,0.32708,0.32647,0.42806,0.47324,0.45784,0.44019,0.59185,0.37552,0.56964,0.35895,0.34578,0.3308,0.34846,0.32237,0.40144,0.41779,0.36975,0.61361,0.37513,0.61236,0.34326,0.3642,0.39562,0.37807,0.40853,0.47714
111,0.4107,0.41081,0.38276,0.40705,0.33344,0.39866,0.40137,0.39578,0.39477,0.3909,0.60554,0.63646,0.55444,0.38701,0.59952,0.38078,0.39172,0.53884,0.36117,0.58751,0.38549,0.33523,0.5042,0.53008,0.35509,0.63975,0.53376,0.54023,0.44436,0.41531,0.53316,0.39422,0.38628,0.55638,0.53477,0.38543,0.39293,0.53223,0.35196,0.36567,0.51846,0.44116,0.39956,0.31983,0.3483,0.54254,0.46925,0.46401,0.39673,0.40906,0.38346,0.38815,0.68027,0.67457,0.52414,0.38164,0.3976,0.53286,0.51608,0.53048,0.33174,0.55482,0.49134,0.41891,0.48918,0.38983,0.50857,0.39708,0.56197,0.38078,0.38181,0.39728,0.39373,0.51532,0.59771,0.39899,0.3999,0.52522,0.38871,0.53393,0.56181,0.54311,0.38928,0.53593,0.57885,0.39916,0.40978,0.48448,0.53375,0.35861,0.38357,0.37997,0.34471,0.37999,0.48983,0.44874,0.58486,0.39918,0.46581,0.54291,0.37613,0.44362,0.45652,0.39782,0.39024,0.39096,0.37985,0.39551,0.38182,0.56713,0.49498,1.0,0.77229,0.80207,0.77113,0.72052,0.37643,0.59277,0.65754,0.47184,0.3919,0.39522,0.38585,0.37666,0.39162,0.32852,0.49395,0.33974,0.4383,0.49885,0.38214,0.39962,0.53733,0.39017,0.38359,0.37093,0.55209,0.37836,0.48024,0.48473,0.53336,0.54998,0.56303,0.53471,0.51638,0.56735,0.53015,0.52493,0.54318,0.31179,0.39872,0.39906,0.39955,0.40034,0.40004,0.60877,0.3833,0.59845,0.59817,0.532,0.38534,0.37079,0.36203,0.5996,0.60225,0.39817,0.39131,0.49064,0.37496,0.41658,0.48523,0.32348,0.36161,0.45576,0.41679,0.35234,0.37394,0.32779,0.54578,0.55207,0.59449,0.38239,0.57297,0.56103,0.46631,0.42184,0.55773,0.54852,0.38164,0.32027,0.32244,0.46383,0.40451,0.44044,0.45247,0.34485,0.5577,0.598,0.56396,0.36185,0.34436,0.35031,0.32999,0.62338,0.63916,0.37354,0.37954,0.383,0.5362,0.51919,0.34547,0.36652,0.39778,0.4054,0.45742
112,0.37799,0.52618,0.39067,0.38136,0.31771,0.3764,0.38064,0.37531,0.37378,0.38047,0.38883,0.37434,0.56727,0.39164,0.59083,0.40208,0.39818,0.56777,0.61545,0.58374,0.52641,0.31874,0.49804,0.38911,0.50727,0.33269,0.5276,0.40649,0.39096,0.53186,0.52532,0.38369,0.38571,0.5291,0.38991,0.38853,0.64621,0.38901,0.64251,0.51829,0.51094,0.5607,0.52499,0.47826,0.62688,0.4618,0.42674,0.48609,0.37565,0.52454,0.37477,0.5301,0.64562,0.38075,0.37203,0.52334,0.37837,0.55215,0.34876,0.53041,0.48748,0.44184,0.48389,0.40905,0.51278,0.39029,0.50308,0.37696,0.37588,0.50849,0.50142,0.38027,0.55584,0.49753,0.39795,0.37973,0.3818,0.53729,0.38842,0.38301,0.54245,0.36572,0.38475,0.53259,0.43332,0.52341,0.52673,0.31088,0.39319,0.36465,0.37498,0.5784,0.61285,0.58636,0.3159,0.56942,0.45112,0.38034,0.43078,0.54713,0.37162,0.40257,0.40924,0.3764,0.39007,0.52755,0.53126,0.37466,0.37271,0.40675,0.42996,0.77229,1.0,0.81429,0.82752,0.73959,0.6717,0.46675,0.44367,0.69899,0.53335,0.54138,0.51732,0.54212,0.37465,0.31611,0.48762,0.50306,0.55811,0.49413,0.38762,0.3812,0.3914,0.52646,0.39297,0.54886,0.37314,0.51911,0.30747,0.31373,0.38994,0.37353,0.37586,0.35937,0.38632,0.55357,0.38467,0.34854,0.5332,0.48385,0.37904,0.52455,0.37897,0.38064,0.38051,0.62464,0.59993,0.59137,0.38646,0.3732,0.38156,0.38357,0.61398,0.59939,0.61202,0.52615,0.56179,0.30948,0.38479,0.57591,0.309,0.4818,0.40942,0.46516,0.55886,0.56793,0.36835,0.58757,0.53746,0.32802,0.56714,0.56232,0.56657,0.35636,0.45663,0.54388,0.37132,0.52661,0.37992,0.50115,0.49257,0.48793,0.49076,0.4583,0.384,0.34007,0.57389,0.37074,0.36917,0.55735,0.52533,0.57773,0.54379,0.36706,0.56797,0.52667,0.36905,0.37914,0.35582,0.32152,0.58602,0.36887,0.33817,0.39321,0.46857
