,T1115TS003_1o,T1115TS003_2o,T1115TS003_3o,T1115TS003_4o,T1115TS003_5o,T1115TS035_1o,T1115TS035_2o,T1115TS035_3o,T1115TS035_4o,T1115TS035_5o,T1115TS054_1o,T1115TS054_2o,T1115TS054_3o,T1115TS054_4o,T1115TS054_5o,T1115TS071_1o,T1115TS071_2o,T1115TS071_3o,T1115TS071_4o,T1115TS071_5o,T1115TS086_1o,T1115TS086_2o,T1115TS086_3o,T1115TS086_4o,T1115TS086_5o,T1115TS091_1o,T1115TS091_2o,T1115TS091_3o,T1115TS091_4o,T1115TS091_5o,T1115TS098_1o,T1115TS098_2o,T1115TS098_3o,T1115TS098_4o,T1115TS098_5o,T1115TS119_1o,T1115TS119_2o,T1115TS119_3o,T1115TS119_4o,T1115TS119_5o,T1115TS125_1o,T1115TS125_2o,T1115TS125_3o,T1115TS125_4o,T1115TS125_5o,T1115TS131_1o,T1115TS131_2o,T1115TS131_3o,T1115TS131_4o,T1115TS131_5o,T1115TS147_1o,T1115TS147_2o,T1115TS147_3o,T1115TS147_4o,T1115TS147_5o,T1115TS150_1o,T1115TS150_2o,T1115TS150_3o,T1115TS150_4o,T1115TS150_5o,T1115TS158_1o,T1115TS158_2o,T1115TS158_3o,T1115TS158_4o,T1115TS158_5o,T1115TS165_1o,T1115TS165_2o,T1115TS165_3o,T1115TS165_4o,T1115TS165_5o,T1115TS169_1o,T1115TS169_2o,T1115TS169_3o,T1115TS169_4o,T1115TS169_5o,T1115TS180_1o,T1115TS180_2o,T1115TS180_3o,T1115TS180_4o,T1115TS180_5o,T1115TS185_1o,T1115TS185_2o,T1115TS185_3o,T1115TS185_4o,T1115TS185_5o,T1115TS187_1o,T1115TS187_2o,T1115TS187_3o,T1115TS187_4o,T1115TS187_5o,T1115TS188_1o,T1115TS188_2o,T1115TS188_3o,T1115TS188_4o,T1115TS188_5o,T1115TS234_1o,T1115TS239_1o,T1115TS239_2o,T1115TS239_3o,T1115TS239_4o,T1115TS239_5o,T1115TS248_1o,T1115TS248_2o,T1115TS248_3o,T1115TS248_4o,T1115TS248_5o,T1115TS278_1o,T1115TS278_2o,T1115TS278_3o,T1115TS278_4o,T1115TS278_5o,T1115TS288_1o,T1115TS288_2o,T1115TS288_3o,T1115TS288_4o,T1115TS288_5o,T1115TS298_1o,T1115TS298_2o,T1115TS298_3o,T1115TS298_4o,T1115TS298_5o,T1115TS320_1o,T1115TS320_2o,T1115TS320_3o,T1115TS320_4o,T1115TS348_1o,T1115TS348_2o,T1115TS348_3o,T1115TS348_4o,T1115TS348_5o,T1115TS352_1o,T1115TS352_2o,T1115TS352_3o,T1115TS352_4o,T1115TS352_5o,T1115TS360_1o,T1115TS360_2o,T1115TS360_3o,T1115TS360_4o,T1115TS360_5o,T1115TS367_1o,T1115TS367_2o,T1115TS367_3o,T1115TS367_4o,T1115TS367_5o,T1115TS374_1o,T1115TS374_2o,T1115TS374_3o,T1115TS374_4o,T1115TS374_5o,T1115TS385_1o,T1115TS390_1o,T1115TS390_2o,T1115TS390_3o,T1115TS390_4o,T1115TS390_5o,T1115TS397_1o,T1115TS397_2o,T1115TS397_3o,T1115TS397_4o,T1115TS397_5o,T1115TS399_1o,T1115TS399_2o,T1115TS399_3o,T1115TS399_4o,T1115TS399_5o,T1115TS423_1o,T1115TS423_2o,T1115TS423_3o,T1115TS423_4o,T1115TS423_5o,T1115TS439_1o,T1115TS439_2o,T1115TS439_3o,T1115TS439_4o,T1115TS439_5o,T1115TS461_1o,T1115TS462_1o,T1115TS462_2o,T1115TS462_3o,T1115TS462_4o,T1115TS462_5o,T1115TS494_1o,T1115TS494_2o,T1115TS494_3o,T1115TS494_4o,T1115TS494_5o
105,0.30802,0.32331,0.33205,0.27427,0.29668,0.50006,0.17371,0.18498,0.16304,0.4196,0.23221,0.52817,0.21068,0.31893,0.21979,0.06159,0.06012,0.06658,0.06632,0.06328,0.3232,0.33632,0.32679,0.31868,0.30397,0.51996,0.56544,0.50786,0.50946,0.51329,0.58645,0.58645,0.13259,0.13259,0.5966,0.17275,0.56353,0.19078,0.57106,0.21261,0.23221,0.52817,0.21068,0.31893,0.21979,0.29122,0.29396,0.28537,0.2599,0.29885,0.52385,0.27981,0.32627,0.4904,0.48146,0.75736,0.52394,0.67488,0.51082,0.61484,0.31868,0.30397,0.31034,0.3232,0.33632,0.52622,0.46788,0.50991,0.52622,0.43882,0.58645,0.13259,0.58645,0.13259,0.13259,0.26822,0.23149,0.26628,0.33092,0.35821,0.51157,0.53783,0.49467,0.20533,0.53632,0.17335,0.19371,0.20069,0.19477,0.20608,0.71226,0.71226,0.71226,0.71479,0.5966,0.27196,0.31719,0.17005,0.1801,0.30877,0.25212,0.16276,0.50006,0.17371,0.18498,1.0,0.15712,0.157,0.10037,0.5319,0.13812,0.23465,0.20694,0.20721,0.20541,0.20144,0.5966,0.71478,0.66659,0.6833,0.51714,0.40905,0.51133,0.26971,0.49247,0.49947,0.49806,0.5293,0.52197,0.53465,0.50812,0.47379,0.46418,0.50276,0.55903,0.32111,0.31248,0.30968,0.31514,0.27769,0.31414,0.32972,0.32626,0.27259,0.29498,0.40784,0.40887,0.41777,0.41452,0.3955,0.0557,0.2758,0.24384,0.25488,0.24672,0.25655,0.60975,0.65628,0.61006,0.62232,0.53859,0.23221,0.52817,0.21068,0.31893,0.21979,0.31199,0.38411,0.29657,0.32637,0.32795,0.1801,0.15472,0.17005,0.31714,0.30877,0.31974,0.11108,0.07081,0.06984,0.062,0.06191,0.54533,0.54433,0.60552,0.54736,0.42628
106,0.83571,0.84258,0.81208,0.8321,0.83793,0.44118,0.55614,0.47975,0.3121,0.59631,0.33508,0.46297,0.2961,0.32315,0.31052,0.545,0.48276,0.44257,0.30249,0.4379,0.82389,0.81026,0.84398,0.86115,0.87606,0.69133,0.32802,0.66611,0.70058,0.7032,0.68448,0.68448,0.30747,0.30747,0.30864,0.25232,0.44381,0.50396,0.2267,0.248,0.33508,0.46297,0.2961,0.32315,0.31052,0.80672,0.70345,0.67995,0.60204,0.78079,0.75962,0.29859,0.85401,0.68637,0.7619,0.67902,0.60094,0.65472,0.64051,0.69143,0.86115,0.87606,0.85957,0.82389,0.81026,0.56293,0.56988,0.53185,0.56293,0.3024,0.68448,0.30747,0.68448,0.30747,0.30747,0.83741,0.68708,0.70111,0.30879,0.61806,0.28454,0.28405,0.27153,0.70816,0.7118,0.80486,0.93011,0.83704,0.90102,0.85277,0.3028,0.3028,0.3028,0.70259,0.30864,0.64013,0.774,0.7672,0.81841,0.1859,0.52047,0.31141,0.44118,0.55614,0.47975,0.70305,1.0,0.91289,0.15588,0.762,0.82273,0.78393,0.65404,0.64207,0.25936,0.64299,0.30864,0.70259,0.30328,0.30506,0.6094,0.76628,0.66696,0.29859,0.7619,0.67616,0.68875,0.70026,0.70034,0.69376,0.61644,0.60351,0.60618,0.62036,0.64263,0.7619,0.76628,0.7592,0.78459,0.75902,0.85737,0.85078,0.82873,0.79794,0.841,0.66846,0.6745,0.71151,0.65405,0.29814,0.50834,0.8797,0.84599,0.85871,0.82684,0.84609,0.67413,0.26744,0.27265,0.62724,0.24094,0.33508,0.46297,0.2961,0.32315,0.31052,0.87808,0.86272,0.31445,0.8848,0.7634,0.81841,0.71091,0.7672,0.7636,0.1859,0.82015,0.60984,0.60309,0.59869,0.60566,0.54229,0.7174,0.27858,0.70472,0.69624,0.68744
107,0.8471,0.83412,0.81489,0.82088,0.81365,0.42465,0.58918,0.29928,0.52326,0.59521,0.32471,0.4688,0.30229,0.32888,0.39553,0.5378,0.48647,0.45429,0.42768,0.42265,0.85975,0.79886,0.84391,0.84302,0.83021,0.71304,0.61851,0.7064,0.69408,0.68761,0.3019,0.3019,0.29993,0.29993,0.29143,0.24847,0.22719,0.49558,0.45036,0.24567,0.32471,0.4688,0.30229,0.32888,0.39553,0.8101,0.70916,0.69777,0.64303,0.78677,0.71956,0.28767,0.81435,0.70139,0.69443,0.65599,0.59009,0.64766,0.646,0.31388,0.84302,0.83021,0.84107,0.85975,0.79886,0.5816,0.5735,0.53388,0.5816,0.30976,0.3019,0.29993,0.3019,0.29993,0.29993,0.81351,0.67054,0.67514,0.69197,0.60752,0.29358,0.29382,0.68458,0.72563,0.72883,0.78798,0.89907,0.84593,0.90841,0.84267,0.67701,0.67701,0.67701,0.67823,0.29143,0.65051,0.75857,0.78908,0.84762,0.18606,0.54684,0.30151,0.42465,0.58918,0.29928,0.69234,0.91289,1.0,0.15592,0.75621,0.81909,0.60684,0.63921,0.63221,0.2539,0.6366,0.67394,0.28756,0.28593,0.28804,0.57478,0.69854,0.66928,0.28767,0.69443,0.28344,0.2839,0.68304,0.31722,0.66748,0.59314,0.31408,0.58744,0.62338,0.63815,0.69443,0.69854,0.73246,0.72965,0.7183,0.83984,0.84573,0.85711,0.81455,0.81857,0.70787,0.70976,0.72615,0.29391,0.68618,0.27538,0.84836,0.8364,0.82034,0.8349,0.81992,0.68493,0.27213,0.66585,0.26455,0.24085,0.32471,0.4688,0.30229,0.32888,0.39553,0.86316,0.87805,0.31843,0.858,0.80453,0.84762,0.72787,0.78908,0.73708,0.18606,0.33664,0.6189,0.39955,0.33407,0.60446,0.53993,0.73833,0.29876,0.29201,0.71992,0.69919
108,0.17252,0.18258,0.18513,0.19258,0.18504,0.17288,0.15123,0.17343,0.17023,0.15136,0.17531,0.15,0.17845,0.17387,0.14375,0.06281,0.06662,0.06642,0.06277,0.06305,0.18501,0.1744,0.17132,0.16907,0.1833,0.15492,0.21371,0.15463,0.16307,0.1406,0.17165,0.17165,0.10452,0.10452,0.17323,0.17635,0.1747,0.17732,0.17253,0.17592,0.17531,0.15,0.17845,0.17387,0.14375,0.16062,0.14315,0.14805,0.14997,0.14602,0.14016,0.15708,0.20148,0.14248,0.13441,0.16272,0.144,0.20888,0.1373,0.15012,0.16907,0.1833,0.17257,0.18501,0.1744,0.17778,0.18413,0.1661,0.17778,0.15765,0.17165,0.10452,0.17165,0.10452,0.10452,0.15877,0.22032,0.16963,0.15121,0.12806,0.15224,0.1761,0.16385,0.17129,0.17708,0.09706,0.09421,0.10634,0.0932,0.10745,0.16054,0.16054,0.16054,0.1525,0.17323,0.14843,0.15032,0.09331,0.09226,0.14419,0.14924,0.17245,0.17288,0.15123,0.17343,0.17097,0.08562,0.08573,1.0,0.19884,0.08572,0.10279,0.10877,0.10266,0.11975,0.10282,0.17323,0.15959,0.15402,0.16098,0.14725,0.14687,0.17323,0.13989,0.14988,0.14214,0.14217,0.13897,0.14093,0.13836,0.14234,0.14862,0.15964,0.1337,0.13617,0.15423,0.15841,0.12482,0.1522,0.14986,0.18996,0.17983,0.17905,0.19029,0.20319,0.1485,0.14767,0.1472,0.16971,0.14193,0.06297,0.14671,0.18023,0.15466,0.14354,0.15639,0.17406,0.15195,0.16592,0.16882,0.12567,0.17531,0.15,0.17845,0.17387,0.14375,0.19854,0.18927,0.19734,0.1851,0.17088,0.09226,0.10815,0.09331,0.15277,0.14419,0.19238,0.063,0.063,0.06299,0.06283,0.06283,0.17306,0.17413,0.17394,0.19887,0.20936
109,0.37233,0.35379,0.37186,0.33093,0.34111,0.18809,0.71487,0.21795,0.62183,0.29807,0.17587,0.4432,0.33948,0.24754,0.2242,0.10263,0.07192,0.05825,0.05697,0.05646,0.36975,0.37466,0.36917,0.36575,0.35973,0.46297,0.59368,0.44979,0.45615,0.45515,0.64104,0.64104,0.12927,0.12927,0.65647,0.36653,0.58119,0.18584,0.57461,0.1945,0.17587,0.4432,0.33948,0.24754,0.2242,0.35947,0.28797,0.28995,0.26639,0.35738,0.47551,0.24251,0.38195,0.43739,0.42317,0.57762,0.45507,0.66192,0.46373,0.56153,0.36575,0.35973,0.36194,0.36975,0.37466,0.71527,0.69718,0.68852,0.71527,0.64227,0.64104,0.12927,0.64104,0.12927,0.12927,0.28647,0.17673,0.25161,0.28274,0.28191,0.8643,0.86276,0.82459,0.838,0.86254,0.18025,0.20582,0.1682,0.20783,0.18131,0.61854,0.61854,0.61854,0.61818,0.65647,0.30245,0.29029,0.17905,0.19166,0.30902,0.22311,0.61791,0.18809,0.71487,0.21795,0.5318,0.16021,0.16214,0.1078,1.0,0.07679,0.20342,0.1776,0.17753,0.20596,0.17594,0.65647,0.61818,0.54682,0.61901,0.46168,0.37496,0.42229,0.22698,0.46233,0.42355,0.41207,0.42945,0.44248,0.41225,0.33594,0.42454,0.42148,0.43067,0.45309,0.24928,0.24506,0.27203,0.24694,0.23129,0.37727,0.31232,0.36487,0.3304,0.33687,0.63356,0.62539,0.59806,0.63945,0.61567,0.0926,0.31947,0.29031,0.29538,0.29609,0.29615,0.85878,0.81795,0.83038,0.81308,0.66228,0.17587,0.4432,0.33948,0.24754,0.2242,0.42654,0.50212,0.40723,0.46479,0.43404,0.19166,0.16109,0.17905,0.2711,0.30902,0.32064,0.06009,0.06004,0.06394,0.08534,0.09274,0.89818,0.87641,0.88965,0.8604,0.84494
110,0.72036,0.74633,0.71386,0.74051,0.7424,0.40235,0.52987,0.46,0.47114,0.49176,0.30561,0.43259,0.26961,0.28723,0.27361,0.3682,0.44267,0.285,0.39222,0.26095,0.69709,0.70888,0.70044,0.75158,0.76636,0.6036,0.29587,0.60074,0.60936,0.60935,0.58386,0.58386,0.26784,0.26784,0.59164,0.43174,0.40273,0.54211,0.25039,0.27459,0.30561,0.43259,0.26961,0.28723,0.27361,0.70814,0.73304,0.60753,0.53417,0.70031,0.65177,0.5249,0.75457,0.27803,0.65283,0.5776,0.51324,0.56996,0.55191,0.27824,0.75158,0.76636,0.75827,0.69709,0.70888,0.56097,0.57282,0.22934,0.56097,0.58031,0.58386,0.26784,0.58386,0.26784,0.26784,0.74081,0.59783,0.60657,0.60445,0.52806,0.6177,0.61413,0.58706,0.61164,0.6145,0.8678,0.79394,0.72147,0.78449,0.74435,0.59004,0.59004,0.59004,0.59213,0.59164,0.32132,0.72586,0.83668,0.79235,0.40033,0.55409,0.34283,0.40235,0.52987,0.46,0.60501,0.82272,0.81909,0.15601,0.27973,1.0,0.52873,0.28638,0.70707,0.70675,0.26734,0.59164,0.59213,0.53354,0.26067,0.25751,0.65184,0.27618,0.52492,0.65283,0.56992,0.56832,0.58318,0.59492,0.58214,0.51743,0.51214,0.50963,0.5325,0.55184,0.65283,0.65184,0.65441,0.66745,0.65157,0.74121,0.74985,0.69808,0.72102,0.72699,0.54049,0.53797,0.63332,0.26685,0.5263,0.29052,0.76948,0.74437,0.75825,0.73695,0.75411,0.25583,0.24387,0.25034,0.24129,0.20753,0.30561,0.43259,0.26961,0.28723,0.27361,0.78597,0.77502,0.79933,0.78728,0.8474,0.79235,0.70639,0.83668,0.7153,0.40033,0.74677,0.53806,0.53547,0.52601,0.53003,0.4824,0.61628,0.60686,0.25898,0.24937,0.59258
111,0.64634,0.68659,0.66931,0.59534,0.64066,0.41746,0.50688,0.46569,0.41838,0.49566,0.22454,0.47761,0.37153,0.3235,0.33149,0.1812,0.16906,0.16358,0.18795,0.17436,0.64172,0.64976,0.66897,0.65564,0.66577,0.60155,0.37288,0.59722,0.60636,0.59306,0.70129,0.70129,0.28713,0.28713,0.71583,0.4032,0.34934,0.38629,0.38329,0.37368,0.22454,0.47761,0.37153,0.3235,0.33149,0.66685,0.62062,0.60747,0.53097,0.64944,0.62881,0.5457,0.66421,0.62074,0.62437,0.63862,0.52918,0.65809,0.54329,0.61506,0.65564,0.66577,0.6571,0.64172,0.64976,0.40578,0.40715,0.53244,0.40578,0.57897,0.70129,0.28713,0.70129,0.28713,0.28713,0.64152,0.52253,0.59467,0.66973,0.51889,0.63622,0.64037,0.61283,0.62058,0.63838,0.48087,0.53364,0.61319,0.55155,0.60271,0.71698,0.71698,0.71698,0.71805,0.71583,0.49308,0.64937,0.4797,0.52023,0.36002,0.4782,0.44453,0.41746,0.50688,0.46569,0.62227,0.48393,0.39377,0.11873,0.52702,0.34658,1.0,0.78379,0.77856,0.78213,0.74331,0.71574,0.71806,0.61778,0.71301,0.56021,0.61372,0.57607,0.5457,0.59269,0.53414,0.5352,0.5892,0.59689,0.60553,0.51892,0.4969,0.49542,0.51715,0.54205,0.61556,0.61372,0.62251,0.64371,0.61577,0.65154,0.66872,0.64397,0.60637,0.63128,0.56081,0.5627,0.58884,0.57058,0.54401,0.17183,0.65775,0.6121,0.64464,0.61769,0.64527,0.51114,0.51103,0.51666,0.45084,0.4614,0.22454,0.47761,0.37153,0.3235,0.33149,0.6685,0.71333,0.55725,0.7174,0.6219,0.52023,0.44015,0.4797,0.65385,0.36002,0.64034,0.17264,0.17146,0.21548,0.17328,0.1733,0.48701,0.47981,0.48809,0.53362,0.59984
112,0.56118,0.59255,0.52098,0.51944,0.54215,0.37834,0.44628,0.40427,0.47147,0.43695,0.1977,0.40225,0.32694,0.28409,0.29826,0.14969,0.14376,0.13926,0.1592,0.14894,0.51906,0.5163,0.50925,0.56117,0.5737,0.5227,0.45543,0.52281,0.49235,0.52184,0.62439,0.62439,0.26159,0.26159,0.63271,0.40061,0.35278,0.40938,0.36974,0.41112,0.1977,0.40225,0.32694,0.28409,0.29826,0.5702,0.63253,0.54676,0.49751,0.56593,0.48506,0.46575,0.56598,0.53861,0.53077,0.54763,0.45137,0.55242,0.46864,0.53413,0.56117,0.5737,0.57085,0.51906,0.5163,0.3906,0.43168,0.3741,0.3906,0.50356,0.62439,0.26159,0.62439,0.26159,0.26159,0.54335,0.46063,0.52427,0.57827,0.45289,0.55877,0.56233,0.53756,0.54437,0.56237,0.50664,0.51167,0.51838,0.47394,0.50462,0.63586,0.63586,0.63586,0.63604,0.63271,0.59761,0.59412,0.49418,0.47863,0.36103,0.39992,0.48192,0.37834,0.44628,0.40427,0.54628,0.40526,0.39634,0.11932,0.45539,0.18711,0.78379,1.0,0.89328,0.85391,0.80254,0.63271,0.63604,0.54227,0.63588,0.4965,0.50175,0.46127,0.46575,0.5096,0.47495,0.47315,0.48356,0.48938,0.49636,0.44348,0.42086,0.42367,0.44467,0.46376,0.52074,0.51837,0.58421,0.5421,0.5198,0.56563,0.51673,0.52638,0.52445,0.54099,0.47515,0.46945,0.4755,0.46292,0.45403,0.17687,0.56135,0.52835,0.54712,0.53323,0.55062,0.44914,0.4442,0.4507,0.39906,0.39063,0.1977,0.40225,0.32694,0.28409,0.29826,0.50257,0.60462,0.58377,0.59227,0.66458,0.47863,0.47323,0.49418,0.59892,0.36103,0.55036,0.14545,0.14454,0.15354,0.14554,0.14528,0.43373,0.42675,0.43584,0.47735,0.37749
113,0.5509,0.58793,0.51708,0.53002,0.53513,0.34871,0.44041,0.40248,0.46494,0.42366,0.21078,0.41528,0.32788,0.28571,0.29788,0.15078,0.13991,0.13594,0.20815,0.14635,0.51662,0.5123,0.50581,0.55538,0.56461,0.52025,0.38654,0.52055,0.52084,0.51799,0.61063,0.61063,0.26587,0.26587,0.61785,0.40657,0.35355,0.41562,0.36894,0.42916,0.21078,0.41528,0.32788,0.28571,0.29788,0.56464,0.63216,0.5379,0.49043,0.56012,0.4781,0.4629,0.55836,0.52708,0.51921,0.54381,0.44938,0.54171,0.46447,0.52679,0.55538,0.56461,0.56467,0.51662,0.5123,0.3827,0.41967,0.49468,0.3827,0.50808,0.61063,0.26587,0.61063,0.26587,0.26587,0.5366,0.45568,0.51853,0.58088,0.44943,0.55338,0.5609,0.53386,0.54195,0.56114,0.49375,0.50703,0.51341,0.51743,0.50098,0.64368,0.64368,0.64368,0.64248,0.61785,0.56707,0.58889,0.48678,0.5084,0.3755,0.39695,0.47131,0.34871,0.44041,0.40248,0.54745,0.39935,0.39258,0.12183,0.45964,0.43849,0.77856,0.89328,1.0,0.83285,0.78794,0.61785,0.64248,0.54649,0.6411,0.49787,0.49176,0.45894,0.4629,0.50092,0.46508,0.48675,0.47118,0.47524,0.50258,0.4412,0.42362,0.42351,0.43913,0.45783,0.51687,0.51409,0.53699,0.53643,0.51663,0.5575,0.51764,0.57621,0.51596,0.53314,0.46895,0.46771,0.46772,0.46138,0.44197,0.20902,0.55645,0.5208,0.54058,0.52631,0.54392,0.44729,0.44206,0.44637,0.39893,0.39085,0.21078,0.41528,0.32788,0.28571,0.29788,0.56863,0.59091,0.57187,0.5882,0.6441,0.5084,0.47013,0.48678,0.59342,0.3755,0.54408,0.14165,0.14057,0.14541,0.14144,0.14172,0.43161,0.42277,0.43396,0.47498,0.52005
114,0.55384,0.59185,0.52071,0.53856,0.54212,0.36711,0.48745,0.41812,0.47064,0.43369,0.19813,0.41656,0.32618,0.28291,0.25173,0.15867,0.15229,0.14679,0.2102,0.15307,0.52024,0.51593,0.57713,0.56113,0.57013,0.50016,0.3915,0.50792,0.50722,0.50099,0.59469,0.59469,0.25308,0.25308,0.59719,0.41648,0.39007,0.40568,0.40493,0.4037,0.19813,0.41656,0.32618,0.28291,0.25173,0.56992,0.62598,0.54733,0.50034,0.57027,0.47837,0.46765,0.56507,0.53796,0.51704,0.54339,0.44581,0.55168,0.46925,0.5348,0.56113,0.57013,0.56642,0.52024,0.51593,0.52438,0.43752,0.52341,0.52438,0.5326,0.59469,0.25308,0.59469,0.25308,0.25308,0.54185,0.45895,0.51984,0.57689,0.40203,0.56132,0.56347,0.53912,0.54672,0.5639,0.56276,0.51465,0.51569,0.52435,0.50394,0.6147,0.6147,0.6147,0.61369,0.59719,0.57642,0.59455,0.55,0.51506,0.35963,0.50006,0.4797,0.36711,0.48745,0.41812,0.54399,0.1699,0.1659,0.13373,0.58169,0.43865,0.78213,0.85391,0.83285,1.0,0.85939,0.59719,0.61369,0.52234,0.61585,0.47623,0.49018,0.45778,0.46765,0.49647,0.47237,0.46972,0.48004,0.48777,0.49288,0.43786,0.42011,0.41864,0.4422,0.46221,0.51596,0.51417,0.58167,0.53871,0.51517,0.55964,0.51579,0.58169,0.5217,0.5387,0.47319,0.47169,0.53693,0.47518,0.45671,0.311,0.56106,0.53613,0.54791,0.5402,0.55009,0.45034,0.44674,0.45132,0.53116,0.39049,0.19813,0.41656,0.32618,0.28291,0.25173,0.57697,0.61371,0.58167,0.59609,0.65743,0.51506,0.47771,0.55,0.59759,0.35963,0.55129,0.15812,0.15683,0.26981,0.15738,0.15598,0.57604,0.42757,0.58117,0.47868,0.52309
115,0.54376,0.58218,0.51388,0.50588,0.51894,0.37107,0.44526,0.39844,0.47412,0.38874,0.19581,0.41087,0.23695,0.2828,0.24628,0.1458,0.13987,0.13892,0.1541,0.1438,0.51381,0.50954,0.56648,0.55335,0.55872,0.51302,0.38463,0.51199,0.51178,0.5104,0.5614,0.5614,0.24812,0.24812,0.56812,0.41369,0.38481,0.39515,0.41105,0.39217,0.19581,0.41087,0.23695,0.2828,0.24628,0.55599,0.6004,0.5318,0.48824,0.49138,0.46672,0.46099,0.55243,0.51752,0.47172,0.53054,0.43861,0.53721,0.46186,0.52171,0.55335,0.55872,0.5136,0.51381,0.50954,0.39687,0.42005,0.37862,0.39687,0.51316,0.5614,0.24812,0.5614,0.24812,0.24812,0.53178,0.45287,0.51522,0.56972,0.43169,0.55671,0.55699,0.53461,0.54001,0.55659,0.55281,0.50565,0.50483,0.51447,0.49413,0.59698,0.59698,0.59698,0.59639,0.56812,0.56484,0.57915,0.47819,0.50487,0.36015,0.37991,0.47018,0.37107,0.44526,0.39844,0.53481,0.39776,0.394,0.12239,0.45694,0.17478,0.74331,0.80254,0.78794,0.85939,1.0,0.56812,0.59639,0.5057,0.60039,0.46373,0.4771,0.48555,0.46099,0.48785,0.43967,0.43969,0.48676,0.47473,0.49569,0.43382,0.41236,0.41111,0.43683,0.45416,0.50553,0.4834,0.56928,0.52734,0.50605,0.54802,0.51561,0.56898,0.50683,0.5171,0.4677,0.46625,0.4711,0.49793,0.45194,0.16381,0.54814,0.51779,0.53814,0.52321,0.54021,0.44129,0.43703,0.44544,0.39593,0.38744,0.19581,0.41087,0.23695,0.2828,0.24628,0.56378,0.59731,0.56846,0.58228,0.64026,0.50487,0.47008,0.47819,0.5816,0.36015,0.54036,0.14256,0.14154,0.17833,0.14206,0.14207,0.42821,0.4211,0.43252,0.47248,0.51712
116,0.38046,0.37591,0.38411,0.32507,0.33699,0.1629,0.203,0.19908,0.15583,0.54206,0.18288,0.16518,0.20439,0.24374,0.21348,0.06681,0.06637,0.06258,0.09955,0.06038,0.38074,0.38801,0.38894,0.38327,0.37237,0.59912,0.18415,0.58184,0.59496,0.58774,0.96203,0.96203,0.10635,0.10635,1.0,0.16478,0.45681,0.19132,0.46158,0.19669,0.18288,0.16518,0.20439,0.24374,0.21348,0.38361,0.30489,0.28975,0.26219,0.33079,0.63882,0.25102,0.38594,0.57639,0.56672,0.67611,0.56022,0.60337,0.6827,0.75553,0.38327,0.37237,0.38018,0.38074,0.38801,0.21656,0.61539,0.21805,0.21656,0.67899,0.96203,0.10635,0.96203,0.10635,0.10635,0.29855,0.2328,0.30162,0.31547,0.3204,0.71448,0.7066,0.6888,0.22671,0.71354,0.17532,0.19669,0.19997,0.1963,0.20107,0.76355,0.76355,0.76355,0.76217,1.0,0.16513,0.33054,0.17179,0.17969,0.42204,0.22681,0.19107,0.1629,0.203,0.19908,0.5966,0.07749,0.15014,0.1013,0.65662,0.13369,0.25898,0.23286,0.22955,0.22099,0.21062,1.0,0.76217,0.68226,0.74682,0.63738,0.49398,0.51028,0.22524,0.51852,0.65795,0.66193,0.6827,0.68473,0.67658,0.55252,0.53946,0.53561,0.63078,0.6478,0.30651,0.29839,0.29915,0.29932,0.31054,0.38289,0.37905,0.38015,0.32808,0.3357,0.62981,0.62758,0.63516,0.63802,0.61987,0.06052,0.33074,0.29494,0.29984,0.30084,0.30295,0.61036,0.59003,0.57608,0.629,0.51252,0.18288,0.16518,0.20439,0.24374,0.21348,0.37195,0.45099,0.36902,0.40222,0.40538,0.17969,0.15534,0.17179,0.33325,0.42204,0.37966,0.06883,0.06827,0.05911,0.06846,0.0673,0.62242,0.61642,0.61775,0.512,0.66501
